,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
275,Jeremy Toljan,2889,Sassuolo,28," D(LR),M(LR)  ",29(2),2672,1,0.7,42.1,83.7,0.3,1.9,0.1,6.37,0,3,0,0.2,0.3,0,0.2,0.5,0,0.5,0.8,1.2,0.6,0.3,0.4,1.1,0.4,0.5,0
276,Federico Di Francesco,79,Lecce,29," M(LR),FW  ",23(13),2040,2,0.7,12.6,72.3,0.2,0.3,0.1,6.37,2,6,0,1.1,0.2,1,0.5,0.9,0.4,0.8,1.6,0.8,0.2,1.2,0,0.4,0.3,0,0
277,Albin Ekdal,1501,Spezia,33, M(C)  ,18(13),1732,2,0.3,25,77.8,0.1,0.6,0,6.37,0,4,1,0.6,1.2,0,0.4,0.9,0,0.5,1,1.2,0.8,1,0,1.2,0.8,0.1,0
278,Lameck Banda,79,Lecce,22, AM(L)  ,19(17),1637,1,0.4,10.3,73,0.1,0.1,0,6.36,2,6,0,1,0.2,1,1.3,1,0.3,1,1.9,0.8,0.2,0.9,0,0.1,0.7,0.1,0
279,Diego Coppola,76,Verona,19, D(C)  ,11(8),1171,0,0,26.7,73.6,0.1,1.6,0,6.36,0,5,0,0.2,2.5,0,0.1,0,0,0.1,0.4,1.3,0.7,0.5,0.2,1.9,0.7,0.3,0
280,Dimitrios Nikolaou,1501,Spezia,24, D(CL)  ,34(2),2964,0,0.3,43.6,82.4,0.1,2.8,0,6.36,1,9,1,0.3,0.8,0,0.3,0.6,0,0.3,0.5,1.3,0.8,0.8,0.4,2.1,0.3,0.7,0
281,José Machín,269,Monza,26, M(C)  ,11(14),1119,2,0.4,26,84.2,0.1,0.9,0.1,6.35,0,4,0,0.4,0.2,0,0.3,0.5,0,0.5,0.6,1.1,0.5,0.8,0,0.6,0.7,0.1,0
282,Cristian Buonaiuto,2731,Cremonese,30, Midfielder  ,7(22),970,0,0.6,13,73.3,0.6,0.4,0,6.34,1,3,0,1.5,0.2,0,0.7,0.8,0,1,1.2,0.9,0.5,0.6,0,0.2,0.5,0,0
283,Jacopo Fazzini,272,Empoli,20, AM(C)  ,8(13),818,0,0.4,14.8,81,0.1,0.2,0,6.34,0,4,0,0.7,0.7,0,0.6,0.6,0,1.1,1.1,1.5,0.3,1,0,0.6,0.8,0.1,0
284,Daniel Ciofani,2731,Cremonese,37, FW  ,10(22),1058,0,0.3,6,62.5,0,0.2,0,6.34,8,1,0,1,1.1,0,0,0.5,0.2,0.3,0.8,0.2,0.1,0.3,0,0.3,0.1,0,0
285,Marlon Santos,269,Monza,27, D(C)  ,18(10),1591,0,0,36.3,92.3,0.1,1.3,0,6.34,0,7,1,0.2,1.4,0,0.1,0.2,0,0,0.2,1.3,0.6,0.8,0.2,1.7,0.5,0.1,1
286,Nedim Bajrami,272,Empoli,24, AM(CR)  ,8(11),931,1,0.8,16.1,80,0.4,0.5,0,6.34,1,1,0,1.1,0.1,0,0.6,0.3,0.2,0.9,1.3,0.4,0.4,0.3,0,0.2,0.1,0,0
287,Edoardo Bove,84,Roma,21, M(C)  ,10(12),990,0,0.3,17.3,77.4,0,0.3,0,6.34,1,2,0,0.3,0.6,0,0.2,1,0,0.8,1.1,1.6,0.5,1.1,0,0.3,1,0,0
288,Daniele Verde,1501,Spezia,27," AM(CLR),FW  ",11(14),997,0,0.7,14.2,76.9,0.8,0.6,0,6.33,3,1,0,1.3,0,0,0.2,0.6,0.1,0.5,0.7,0.2,0.3,0.1,0,0.1,0.2,0,0
289,Martín Satriano,272,Empoli,22, FW  ,20(11),1709,1,0.5,11.5,69,0,0.2,0,6.33,2,4,0,1.2,1.4,0,0.6,0.9,0.2,1.5,1.7,0.4,0.1,0.6,0,0.6,0.3,0,0
290,Charles Pickel,2731,Cremonese,26, M(C)  ,30(3),2491,0,0.6,28.8,78.3,0,0.7,0,6.33,1,8,1,0.7,1.4,0,0.1,0.5,0.1,0.5,1,1.7,0.7,1,0,0.9,0.8,0.2,0
291,Samuele Birindelli,269,Monza,23, M(R)  ,14(17),1397,1,0.6,19.1,75.7,0.6,0.6,0,6.33,0,8,0,0.5,0.2,0,0.4,0.5,0.1,0.5,0.8,1.1,0.5,0.5,0.1,0.8,0.4,0.3,0
292,Moise Kean,87,Juventus,23," AM(LR),FW  ",11(17),990,0,0.3,6.4,71.5,0,0.1,0,6.33,6,5,1,1.4,0.3,1,0.5,0.6,0.3,1,1,0.3,0.2,0.5,0,0.1,0.1,0,0
293,Junior Sambia,143,Salernitana,26," D(R),M(CR)  ",7(15),691,1,0.3,13.3,84.2,0.3,0.4,0,6.33,0,3,0,0.6,0.7,0,0.5,0.8,0,0.4,0.6,0.5,0.4,0.5,0,0.5,0.2,0.1,0
294,Divock Origi,80,AC Milan,28," AM(LR),FW  ",10(17),1015,1,0.4,6.7,70.2,0,0.1,0,6.32,2,1,0,1.1,0.6,1,0.6,0.6,0.2,0.9,1.4,0.4,0,0.5,0,0.5,0.2,0.1,0
295,Ruan,2889,Sassuolo,24, D(C)  ,21(2),1717,0,0,40.7,89,0,1.7,0,6.32,0,9,3,0.2,2.2,0,0.1,0.6,0,0.2,0.2,1.7,1,1.2,0.9,3.3,0.4,0.7,1
296,Andrea Consigli,2889,Sassuolo,36, GK  ,35,3150,0,0,35.4,76.4,0,7.8,0,6.32,0,0,0,0,0.3,1,0,0.1,0,0,0,0,0,0,0,0.7,0,0,0
297,Enzo Ebosse,86,Udinese,24, D(C)  ,9(11),919,0,0.1,24.1,84.4,0.1,1.9,0,6.31,0,3,0,0.2,0.8,0,0.2,0.2,0.1,0.2,0.4,0.8,0.6,0.5,0,1.2,0.2,0.3,0
298,Abdou Harroui,2889,Sassuolo,25," DMC,M(R)  ",5(18),637,0,0.3,12.8,84.4,0.1,0.1,0,6.31,2,2,0,0.6,0.4,0,0.5,0.1,0,0.6,0.5,0.7,0.1,0.6,0,0.4,0.2,0,0
299,Ilija Nestorovski,86,Udinese,33, FW  ,5(16),626,1,0.1,7.7,71.6,0,0.2,0.1,6.31,2,3,0,0.7,0.6,0,0.1,1,0.2,0.1,0.7,0.3,0.1,0.9,0,0.5,0.3,0,0
300,Gian Marco Ferrari,2889,Sassuolo,31, D(C)  ,24(9),2221,0,0.1,38.8,86.3,0,3.1,0,6.31,1,5,0,0.2,1.5,0,0,0.9,0,0.1,0.3,0.7,0.7,0.7,0.9,2.5,0.2,0.6,0
301,Lorenzo Colombo,79,Lecce,21, FW  ,18(15),1518,2,0.5,9.6,64.4,0.1,0.2,0,6.30,5,4,0,1.4,1.2,0,0.3,0.5,0.2,1.2,2.4,0.5,0.1,1.1,0,0.2,0.2,0,0
302,Kristian Thorstvedt,2889,Sassuolo,24, M(C)  ,13(18),1133,1,0.3,15.2,77.3,0,0.4,0,6.30,2,5,0,0.6,0.9,0,0.2,0.7,0,0.4,0.6,0.5,0.5,0.6,0,0.4,0.4,0.2,0
303,Yayah Kallon,76,Verona,21, AM(C)  ,8(14),856,1,0.6,9,68.7,0.4,0.1,0,6.28,1,1,0,0.9,0.4,0,0.4,1,0.2,0.7,1.3,0.6,0.4,0.6,0,0.1,0.2,0,0
304,Giovanni Simeone,276,Napoli,27," AM(R),FW  ",1(24),389,1,0.2,4.2,73.1,0,0.1,0,6.28,4,1,0,0.6,0.2,0,0.3,0.4,0,0.5,1.1,0.5,0,0.3,0,0.2,0.2,0,0
305,Tolgay Arslan,86,Udinese,32, M(C)  ,12(24),1197,0,0.4,15.8,83.2,0.1,1.3,0,6.28,1,3,0,0.7,0.2,0,0.4,1,0,0.5,0.7,0.8,0.3,0.4,0,0.2,0.7,0,0
306,Nicolas Haas,272,Empoli,27, M(C)  ,12(12),1160,1,0.4,16.5,76.3,0,0.8,0,6.27,1,2,0,0.3,0.3,0,0,0.5,0,0.4,0.7,1.1,0.3,0.8,0,1,0.5,0.2,0
307,Federico Bonazzoli,143,Salernitana,26," AM(C),FW  ",12(12),1119,1,0.3,14.5,75.4,0,1,0,6.27,2,1,0,1.3,0.3,0,0.5,1.3,0.3,0.5,1.8,0.2,0.1,0.8,0,0,0.4,0,0
308,Roberto Gagliardini,75,Inter,29, DMC  ,7(12),777,0,0.3,18.2,84.6,0.2,0.4,0.1,6.27,0,3,1,0.8,0.8,0,0,0.5,0,0.1,0.5,0.8,0.2,1.1,0,0.6,0.6,0.3,0
309,Emmanuel Gyasi,1501,Spezia,29," M(LR),FW  ",35,2838,0,0.6,20.6,81.6,0.1,0.2,0,6.25,2,10,0,1,0.5,0,0.2,1.1,0.7,1.2,2.1,0.7,0.2,1.3,0.1,0.7,0.8,0.2,0
310,Kristjan Asllani,75,Inter,21, M(C)  ,5(15),580,0,0.6,21.7,90.1,0.5,1.6,0,6.25,0,2,0,0.6,0,0,0.1,0.4,0,0.1,0.2,0.6,0.3,0.3,0,0.2,0.2,0.1,0
311,Andrea Belotti,84,Roma,29, FW  ,11(20),1135,2,0.5,7.9,68.2,0,0.1,0,6.25,0,0,0,0.6,1.2,0,0.2,1.2,0.2,0.5,1.1,0.4,0.1,0.7,0,0.2,0.2,0,0
312,Tanguy Ndombélé,276,Napoli,26, M(C)  ,8(22),793,0,0.3,19,87.9,0,0.2,0,6.24,1,5,0,0.5,0.2,0,0.6,0.8,0,0.6,0.9,0.5,0.2,0.5,0,0.2,0.1,0,0
313,Jeison Murillo,271,Sampdoria,31, D(C)  ,12(8),1058,0,0.1,26.5,83.6,0,1.7,0,6.24,0,4,1,0.2,1.4,0,0.1,1,0,0.1,0.4,1.1,0.4,0.9,0.5,2,0.5,0.7,1
314,Kevin Lasagna,76,Verona,30," AM(CL),FW  ",17(9),1575,2,0.7,9.1,64.4,0.1,0.1,0,6.23,1,2,0,2,0.8,0,0.5,0.8,0.6,1.3,2,0.5,0.2,0.9,0,0.4,0.3,0,0
315,Demba Seck,72,Torino,22, Forward  ,6(13),516,0,0.3,8.2,80.1,0,0,0.1,6.23,0,0,0,0.5,0.4,0,0.8,0.9,0.3,0.7,1.3,0.3,0.1,0.4,0,0.1,0.1,0.1,0
316,Toma Basic,77,Lazio,26, M(C)  ,4(21),499,0,0.3,10.9,77.7,0.1,0.1,0,6.22,1,2,0,0.4,0.6,0,0.1,0.7,0,0.2,0.5,0.2,0.3,0.5,0,0.3,0.2,0,0
317,Liam Henderson,272,Empoli,27, AM(C)  ,11(14),1004,1,0.7,20.1,83.3,0.4,0.7,0,6.22,0,9,0,0.5,0.2,0,0,0.5,0.1,0.2,0.4,0.5,0.4,1.4,0,0.4,0.7,0.1,0
318,Kristoffer Askildsen,79,Lecce,22, M(C)  ,7(14),724,0,0.3,11.6,63.9,0.2,0.9,0,6.21,0,3,0,0.5,1,0,0.1,0.3,0,0.1,0.6,0.3,0.5,1,0,0.3,0.3,0.2,0
319,Giacomo Quagliata,2731,Cremonese,23, D(L)  ,6(14),693,1,0.7,11.2,74.9,0.8,0.4,0,6.21,0,0,1,0.5,0.1,0,0.5,0.6,0,0.3,0.5,0.5,0.6,0.7,0.1,0.4,0.3,0.1,0
320,Emil Ceïde,2889,Sassuolo,21, Forward  ,5(14),505,1,0.4,8.4,74.4,0.1,0.1,0.1,6.20,0,0,0,0.5,0.1,0,0.4,0.4,0.1,0.4,0.8,0.3,0.1,0.2,0,0,0.1,0.1,0
321,Gregoire Defrel,2889,Sassuolo,32," AM(CR),FW  ",13(14),1168,1,0.3,9.2,84.7,0,0.1,0,6.20,2,3,0,0.6,0.2,1,0.3,0.5,0.2,0.6,1,0.3,0.1,0.5,0,0.2,0.3,0,0
322,Erik Botheim,143,Salernitana,23, AM(C)  ,9(19),858,3,0.3,8,72.8,0,0.1,0,6.19,1,2,0,0.3,0.8,0,0.1,0.4,0.1,0.4,0.7,0.4,0,0.4,0,0.1,0.3,0,0
323,Michel Aebischer,71,Bologna,26, M(CR)  ,18(14),1541,0,0.5,19.9,84.9,0.1,0.6,0,6.18,1,4,0,0.5,0.3,0,0.2,0.7,0.2,0.5,0.9,0.4,0.2,0.7,0,0.3,0.5,0.1,0
324,Agustín Álvarez Martínez,2889,Sassuolo,22, Forward  ,1(21),351,1,0.1,3.6,83.8,0,0.2,0,6.18,1,1,0,0.6,0.4,0,0.3,0.2,0.1,0.5,0.7,0.3,0.1,0.4,0,0.1,0.1,0,0
325,Fabio Quagliarella,271,Sampdoria,40, FW  ,7(16),797,1,0.3,9.9,68.3,0.1,0.6,0,6.14,1,2,0,1.6,0.4,0,0.2,0.8,0.3,0.2,1,0.1,0,0.2,0,0.4,0.3,0,0
326,Nicola Murru,271,Sampdoria,28," D(L),M(L)  ",5(15),775,0,0.1,14.6,80.1,0.2,0.7,0,6.14,0,3,0,0.1,0.4,0,0,0.3,0.1,0.1,0.4,1.2,0.5,0.8,0.1,1,0.3,0.4,0
327,Matteo Cancellieri,77,Lazio,21, Forward  ,1(19),237,0,0.2,4,75.9,0.1,0,0,6.12,0,4,0,0.3,0.2,0,0.2,0.5,0.3,0.2,0.7,0.5,0.1,0.7,0,0.1,0.2,0,0
328,Christian Gytkjær,269,Monza,33, FW  ,3(19),539,0,0.1,4.5,69,0,0.1,0,6.07,1,0,0,0.6,0.5,0,0.1,0.3,0.5,0.2,0.8,0.3,0,0.5,0,0.1,0.1,0,0
329,Felix Afena-Gyan,2731,Cremonese,20, FW  ,7(16),812,0,0.1,8,76.6,0,0.1,0,6.04,0,4,0,0.9,0.7,0,0.3,0.5,0.3,0.9,1.5,0.3,0,0.8,0,0.1,0.3,0,0
