,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
0,Kevin De Bruyne,167,Man City,31," M(CLR),FW  ",28(4),2425,16,3.1,42.4,80.8,2,2.5,0.5,7.58,7,1,0,2,0.4,9,1,0.9,0.2,0.9,1.3,0.9,0.3,0.6,0,0.3,0.8,0.1,0
1,Erling Haaland,167,Man City,22, FW  ,33(2),2779,8,0.9,13.7,74.8,0,0.1,0.1,7.54,36,5,0,3.5,1.4,6,0.3,0.7,0.2,0.7,1.5,0.1,0.1,0.9,0,0.4,0.1,0.1,0
2,Harry Kane,30,Tottenham,29," AM(C),FW  ",38,3408,3,1.5,22.4,72,0.2,1.9,0.3,7.51,30,6,0,3.4,1.7,8,1.1,1.5,0.4,1.5,1.9,0.4,0.1,0.8,0.1,0.5,0.4,0.2,0
3,Bruno Fernandes,32,Man Utd,28, M(CLR)  ,37,3320,8,3.2,50.1,77.7,0.9,3.1,0.6,7.44,8,6,0,2.5,0.5,6,0.9,1.1,0.4,1.1,1.1,1.8,0.7,1.1,0,1,1.1,0.1,0
4,Gabriel Jesus,13,Arsenal,26," AM(LR),FW  ",24(2),2075,6,1.2,25.9,81.5,0.1,0.6,0.1,7.42,11,6,0,3,1.7,4,1.7,2.2,0.6,2.5,3.4,1.3,0.4,1.7,0,0.5,0.7,0.1,0
5,Kieran Trippier,23,Newcastle,32," D(LR),M(R)  ",38,3348,7,2.9,54.3,76,3.6,3.9,0.2,7.41,1,5,0,0.4,1.3,8,0.5,0.8,0.2,0.2,0.7,1.9,1.1,1.3,0.3,2,1.2,0.4,1
6,Bukayo Saka,13,Arsenal,21," D(L),M(CLR)  ",37(1),3195,11,2,32.5,80.9,1,0.9,0,7.40,14,6,0,2.3,0.4,4,1.7,1.7,0.2,1.6,2.1,1.7,0.4,1.1,0.1,0.4,0.6,0,0
7,Solly March,211,Brighton,28, M(CLR)  ,31(2),2728,7,2,33.4,78.6,1.1,2.1,0.1,7.38,7,2,0,2.2,0.9,6,1.8,1.2,0.4,1,1.7,1.6,0.7,1.4,0.1,0.9,0.6,0.1,0
8,Jack Grealish,167,Man City,27," AM(CL),FW  ",23(5),2064,7,1.8,35.3,87.6,0.4,0.8,0.1,7.33,5,4,0,1.5,0.5,3,1.6,2.8,0.1,1,1.3,0.9,0.3,1,0,0.3,0.3,0.1,0
9,Martin Ødegaard,13,Arsenal,24, AM(CR)  ,37,3149,7,2.1,45.6,84,0.5,1.5,0.3,7.29,15,4,0,2.5,0.4,7,1.3,0.7,0,1.2,1.1,1,0.2,0.8,0,0.3,0.9,0.1,0
10,Rodri,167,Man City,27," D(C),DMC  ",34(2),2921,6,0.9,82.7,91.3,0.1,4.8,0.1,7.26,2,5,0,1.4,2,3,0.7,0.6,0.1,0.5,0.6,1.9,0.9,1.3,0,1.2,0.7,0.4,0
11,Gabriel Martinelli,13,Arsenal,22," AM(L),FW  ",34(2),2806,5,1.6,27.1,82.4,0.5,1,0.1,7.25,15,3,0,2.2,0.4,4,1.7,1,0.2,1.6,2.3,0.9,0.3,1.1,0,0.3,0.4,0,0
12,Ivan Toney,189,Brentford,27, FW  ,33,2955,4,0.8,22.3,62,0.2,0.4,0.2,7.25,20,9,0,2.8,3.3,5,0.5,2.2,0.8,1.4,3,0.7,0.4,1.6,0,1.1,0.5,0.3,0
13,Joelinton,23,Newcastle,26," AM(CLR),FW  ",30(2),2664,1,0.8,38.4,82.3,0.1,1.1,0,7.24,6,12,0,1.6,2.1,3,1.7,1.1,0,1.6,2.3,2.2,1.5,2,0.1,1.2,1.1,0.2,0
14,James Maddison,14,Leicester,26, AM(CLR)  ,28(2),2486,9,2.3,33.8,79.5,1.2,1.7,0.2,7.24,10,10,0,2.8,0.1,3,1.5,2.6,0.2,1,1.5,1.7,0.4,1,0,0.1,1,0,0
15,Bruno Guimarães,23,Newcastle,25, DMC  ,32,2735,5,1.3,51,84.6,0.1,3.2,0.3,7.21,4,7,0,0.9,0.6,1,1.4,2.6,0,1.9,1.4,2.4,1.1,1.4,0,0.6,0.8,0.1,0
16,Casemiro,32,Man Utd,31, DMC  ,24(4),2126,3,1,50.4,78.5,0.1,3.4,0.3,7.17,4,7,2,1.2,2,5,0.3,0.9,0,0.5,0.6,3.2,1.2,1.7,0,2.1,1.6,0.4,0
17,Mohamed Salah,26,Liverpool,31," AM(CLR),FW  ",37(1),3297,12,1.7,29.5,78.1,0.3,0.6,0.2,7.16,19,2,0,3.3,0.2,3,1.3,0.9,0.6,2.1,2.9,0.6,0.2,0.5,0,0.1,0.4,0,0
18,Phil Foden,167,Man City,23," AM(CLR),FW  ",22(10),1844,5,1.3,31.3,86.1,0.8,0.8,0.1,7.13,11,1,0,1.4,0.6,3,1.3,0.9,0.2,0.9,1.1,0.5,0.2,0.3,0,0.3,0.3,0.1,0
19,Ilkay Gündogan,167,Man City,32, M(C)  ,27(4),2359,4,1.2,49.7,88.2,0.3,1.9,0.3,7.11,8,0,0,1.7,0.6,2,0.5,0.8,0.2,0.9,0.9,1,0.6,0.7,0,0.4,0.7,0.1,0
20,Trent Alexander-Arnold,26,Liverpool,24," D(R),DMC,M(R)  ",34(3),2932,9,1.9,62.4,78.7,2.1,5.2,0.3,7.11,2,5,0,1.1,0.5,2,0.8,0.2,0.1,0.6,0.9,1.5,1.2,0.6,0.3,1,1,0.2,0
21,Ethan Pinnock,189,Brentford,30, D(C)  ,30,2700,0,0.3,36.4,80.2,0.1,1.6,0,7.11,3,0,0,0.5,3.5,2,0.1,0.3,0,0.2,0.2,1.7,1.2,0.2,0.7,7.1,0.2,1,1
22,Aleksandar Mitrovic,170,Fulham,28, FW  ,23(1),2015,1,0.7,20.4,60.5,0,1,0.1,7.08,14,7,0,3.9,4.2,4,1,1.7,0.6,2.4,2.7,0.6,0.1,1.4,0,0.8,0.3,0.2,0
23,Marcus Rashford,32,Man Utd,25," AM(CLR),FW  ",32(3),2890,5,0.9,22.3,78.7,0.1,0.8,0.1,7.08,17,2,0,3.1,0.6,6,1.5,0.7,0.4,1.3,2.3,0.6,0.2,0.4,0,0.4,0.4,0.1,0
24,Thomas Partey,13,Arsenal,30," D(R),M(CR)  ",28(5),2487,0,0.8,59,88,0.1,3.2,0.2,7.06,3,5,0,0.8,1.1,1,1.1,0.7,0,0.6,1,2.1,0.8,1.1,0.1,1.2,0.8,0.2,0
25,Cody Gakpo,26,Liverpool,24," AM(CL),FW  ",17(4),1465,2,1.1,17.7,78.4,0,0.3,0,7.06,7,0,0,1.9,1.2,0,1.1,1.6,0.4,1.7,2,1.2,0.2,1.2,0,0.1,1.2,0,0
26,Alexander Isak,23,Newcastle,23," AM(L),FW  ",17(5),1527,1,0.7,16,77.8,0,0.7,0.1,7.06,10,3,0,2.3,1,1,1.5,0.7,0.2,1.1,1.8,0.8,0.2,0.9,0,0.4,0.8,0.1,0
27,Alexis Mac Allister,211,Brighton,24," M(CL),FW  ",31(4),2886,2,1.3,51.5,87.2,0.2,1.9,0.2,7.05,10,8,0,2.5,0.7,4,1.2,1.6,0,1,1.3,2,0.6,1,0.1,0.3,1,0.1,1
28,Fabian Schär,23,Newcastle,31, D(C)  ,36,3209,3,0.5,50.4,77.7,0.1,4.3,0.1,7.05,1,7,0,1.6,3.1,2,0.1,0.8,0.2,0.2,0.6,1.3,1.4,0.6,0.4,3.8,0.4,0.5,1
29,Pierre-Emile Højbjerg,30,Tottenham,27, M(C)  ,35,3133,5,0.9,64.5,88.6,0.2,4.5,0.2,7.02,4,5,0,0.9,0.8,3,0.9,1,0,1,1.1,1.6,1.4,1.1,0,1.7,1.2,0.5,0
30,Eberechi Eze,162,Crystal Palace,24, AM(CLR)  ,30(8),2644,4,1.5,28.5,82.4,0.6,0.9,0.1,7.02,10,3,0,1.9,0.5,4,1.9,1.5,0.1,1.4,1.9,1.1,0.3,0.7,0,0.2,0.5,0,0
31,Riyad Mahrez,167,Man City,32," AM(CLR),FW  ",22(8),1924,10,1.7,34.4,86.8,0.9,1.2,0.2,7.01,5,2,0,1.4,0.3,2,0.8,1.4,0.2,0.9,1.2,1,0.3,0.5,0,0.1,0.8,0,0
32,Declan Rice,29,West Ham,24," D(C),DMC  ",36(1),3272,2,1,56.3,88,0.3,4.1,0,7.01,4,5,0,1,1,1,0.9,0.3,0,0.7,0.8,2.1,1.7,0.6,0.1,1.5,0.5,0.4,0
33,Bryan Mbeumo,189,Brentford,23," AM(LR),FW  ",36(2),2931,8,1.3,21.3,73.7,1.1,0.8,0.1,7.01,9,5,0,1.9,0.9,4,1.2,0.6,0.2,1.4,1.9,0.7,0.3,0.7,0,0.4,0.9,0,0
34,Ben Mee,189,Brentford,33, D(CL)  ,37,3272,2,0.2,44.8,77.1,0,2.9,0,7.01,3,2,0,0.8,3.6,2,0.3,0.4,0,0.1,0.5,1.2,1.3,0.4,0.3,3.1,0.5,1.1,0
35,Kaoru Mitoma,211,Brighton,26, M(L)  ,24(9),2318,5,1.2,27.7,83.3,0.1,0.6,0.1,7.00,7,0,0,1.6,0.5,4,1.8,0.8,0.2,1,1.8,1.3,0.5,0.9,0,0.2,0.6,0,0
36,Pascal Groß,211,Brighton,32," D(R),M(CR),FW  ",37,3246,8,2.2,54.8,86,1.4,2,0.1,7.00,9,7,0,1.1,0.3,2,0.5,0.5,0.3,0.5,1.1,1.6,0.4,0.9,0,0.5,0.8,0.3,1
37,Dwight McNeil,31,Everton,23, M(CLR)  ,28(8),2502,3,1.4,21,76.4,1.4,1,0,6.99,7,5,0,1.3,0.4,4,1.5,0.6,0,1.3,1.5,1.8,0.9,0.6,0,0.9,1,0.2,0
38,Michael Olise,162,Crystal Palace,21, AM(CLR)  ,31(6),2757,11,1.9,31.3,78.4,1.6,1.3,0.1,6.99,2,2,0,1.4,0.5,5,1.5,1.9,0.2,1.3,2.3,1.6,0.7,0.8,0,0.4,0.9,0,0
39,Willian,170,Fulham,34, AM(CLR)  ,25(2),2144,5,1.9,31.3,82.3,0.5,2,0.1,6.99,5,2,0,1.5,0.3,3,1.4,0.9,0.1,0.9,1.6,0.5,0.3,0.4,0,0.3,0.7,0,0
40,Kenny Tete,170,Fulham,27," D(CR),M(R)  ",29(2),2575,5,0.7,35.9,76,0.7,1.5,0,6.98,1,8,0,0.4,1.1,0,0.7,1.7,0,0.8,0.7,2.7,1.7,1.4,0.2,2.4,0.4,0.5,0
41,Thiago Silva,15,Chelsea,38, D(C)  ,26(1),2352,2,0.2,75.2,91.3,0,4.3,0,6.98,0,2,0,0.6,2.3,1,0.1,0.5,0,0,0.2,1.5,1.3,0.4,0.5,4,0.4,1.1,0
42,Granit Xhaka,13,Arsenal,30," D(L),M(C)  ",36(1),3004,7,1.3,42.5,86.5,0.1,1.9,0.1,6.98,7,5,0,1.1,1,1,0.4,1.1,0.1,0.7,0.9,0.9,0.4,0.7,0.1,1.1,0.7,0.3,0
43,James Tarkowski,31,Everton,30, D(C)  ,38,3420,1,0.4,42.6,81.2,0,3.2,0.1,6.97,1,6,0,0.8,3.2,2,0.2,0.6,0.1,0.1,0.6,1.3,1.3,1.1,0.3,5.2,0.5,2.1,0
44,David Raya,189,Brentford,27, GK  ,38,3420,0,0.1,38.8,60.7,0,10.8,0,6.97,0,1,0,0,0.3,3,0,0.2,0,0,0,0,0,0,0,0.5,0.1,0,1
45,Lucas Paquetá,29,West Ham,25," M(CLR),FW  ",27(1),2171,3,1.1,40.2,80.2,0.1,1.6,0.1,6.97,4,5,0,1.9,1.3,4,1.2,1.1,0,1.6,1.7,2.5,0.6,1.8,0,1.1,1.4,0.1,0
46,Virgil van Dijk,26,Liverpool,31, D(C)  ,32,2836,1,0.2,80.7,90.5,0,4.7,0,6.97,3,3,0,0.9,3.1,2,0.1,0.1,0.1,0,0.2,0.8,1,0.4,0.7,4.2,0.3,0.5,0
47,Ollie Watkins,24,Aston Villa,27," AM(LR),FW  ",36(1),3136,6,0.8,14.9,69.9,0.1,0.1,0,6.96,15,4,0,2.3,1.9,3,0.5,1.1,0.5,1.1,2.2,0.5,0.3,0.7,0,1.1,0.5,0.1,0
48,Diogo Dalot,32,Man Utd,24," D(LR),M(R)  ",24(2),2155,2,1.1,45.7,80.5,0.5,2.7,0,6.96,1,6,0,0.8,1.5,2,0.8,0.1,0,0.2,0.7,2.1,1.4,0.8,0.1,2,0.5,0.3,0
49,James Ward-Prowse,18,Southampton,28, M(CR)  ,38,3373,4,1.9,50.5,85.3,1.8,1.7,0,6.95,9,6,0,1.2,1.2,2,0.2,0.5,0,0.6,0.7,1.7,1.4,0.9,0,1.2,1.1,0.3,1
50,Rúben Neves,161,Wolves,26, DMC  ,33(2),3022,1,0.9,58.1,84,0.3,6.1,0.1,6.95,6,12,0,1.9,0.7,5,0.5,0.5,0,0.4,0.6,2.3,1.4,1.1,0,2.3,1.2,0.6,0
51,Marcus Tavernier,183,Bournemouth,24, M(CLR)  ,19(4),1749,4,0.8,25.9,77.3,0.9,0.8,0,6.95,5,1,0,1.6,0.7,3,2,1.2,0.2,1.7,2,1.4,0.4,0.9,0.1,0.7,0.9,0.2,0
52,Son Heung-Min,30,Tottenham,30," M(CLR),FW  ",33(3),2899,6,1.7,21.8,82,0.9,0.4,0.1,6.95,10,2,0,2.3,0.3,2,0.9,1,0.5,1.5,1.8,0.7,0.4,0.4,0,0.1,0.6,0.1,0
53,Bernd Leno,170,Fulham,31, GK  ,36,3240,0,0,33.5,76.3,0,4.4,0,6.94,0,3,0,0,0.3,3,0,0.1,0,0,0,0,0,0,0,0.7,0.1,0,0
54,Douglas Luiz,24,Aston Villa,25, M(C)  ,33(4),2933,6,1.2,45.9,86.4,0.6,2.2,0.1,6.93,6,6,1,0.9,0.7,3,0.6,1.1,0.1,0.9,1,2,1.1,1.3,0,0.6,0.9,0.2,0
55,João Palhinha,170,Fulham,27, DMC  ,35,3113,0,0.2,36.2,83,0,2.5,0,6.93,3,14,0,1.1,2.1,2,0.4,1.4,0,0.8,1.1,4.2,1.3,1.4,0,1.7,1.8,0.1,1
56,Aaron Wan-Bissaka,32,Man Utd,25," D(R),M(R)  ",16(3),1436,0,0.8,37.1,83.5,0.2,0.9,0.1,6.93,0,2,0,0.5,0.7,0,0.9,0.1,0,0.5,0.7,2.1,1.2,0.6,0.3,1.8,0.1,0.4,0
57,Alisson,26,Liverpool,30, GK  ,37,3330,1,0,33.5,83.4,0,4.5,0,6.92,0,1,0,0,0.3,2,0.1,0.1,0,0,0,0,0,0,0,1,0.1,0,0
58,Callum Wilson,23,Newcastle,31, FW  ,21(10),1887,5,0.7,7.6,67.7,0,0.1,0,6.92,18,4,0,2.4,0.7,4,0.4,1,0.5,1.2,2.3,0.3,0,0.7,0,0.2,0.1,0,0
59,Moisés Caicedo,211,Brighton,21, DMC  ,34(3),3141,1,1.2,59.7,88.8,0.2,2.4,0.1,6.92,1,10,0,0.8,1,0,0.8,1.5,0,0.6,1.1,2.7,1.5,1.8,0,0.7,0.8,0.2,0
60,Miguel Almirón,23,Newcastle,29," AM(CLR),FW  ",29(5),2508,2,0.8,27.4,84.5,0.1,0.4,0,6.91,11,2,0,2,0.2,2,1,1,0.3,0.8,1.5,1.4,0.3,0.6,0,0.4,0.7,0.1,0
61,Christian Nørgaard,189,Brentford,29," D(C),DMC  ",21(1),1771,3,0.5,36,76.3,0.1,1.4,0,6.90,1,6,0,0.9,0.8,0,0.4,0.9,0,0.5,0.6,2.4,1.5,1.6,0,1.8,1.4,0.4,0
62,Luke Shaw,32,Man Utd,27," D(CL),M(L)  ",30(1),2558,2,1.1,58.2,86,0.8,2,0,6.90,1,8,0,0.5,1.5,1,0.5,0.9,0,0.3,0.8,1.8,1.2,1.5,0.2,1.7,0.5,0.5,0
63,Joe Willock,23,Newcastle,23, M(C)  ,31(4),2578,6,1.1,25.4,85.1,0.4,1,0.1,6.88,3,1,0,1.7,0.5,2,1.1,0.7,0.1,0.8,1.9,1.5,0.7,1,0,0.4,0.9,0.2,0
64,Emiliano Martínez,24,Aston Villa,30, GK  ,36,3141,0,0.1,34.7,71.6,0,6.6,0,6.87,0,7,0,0,0.4,3,0,0.2,0,0,0.1,0,0,0,0,0.8,0.1,0,1
65,Gabriel Magalhães,13,Arsenal,25, D(C)  ,38,3411,0,0.1,63.1,89.7,0,2.2,0,6.86,3,5,0,0.8,2.6,2,0.1,1.1,0,0.1,0.5,1.3,0.8,0.7,0.7,3.2,0.2,0.7,0
66,Oleksandr Zinchenko,13,Arsenal,26," D(L),M(CLR)  ",26(1),2135,2,0.7,63.6,87.8,0.3,2.3,0.1,6.86,1,3,0,1,1.9,1,0.6,0.4,0,0.6,0.6,1.5,0.8,0.2,0.4,1.1,0.7,0.1,0
67,Jacob Ramsey,24,Aston Villa,22, AM(CLR)  ,31(4),2647,7,1.2,24.7,83.7,0.1,0.5,0,6.86,6,5,0,0.9,0.5,1,0.9,1.3,0.1,1.1,1.8,2,0.7,1,0,0.8,1.1,0.2,1
68,Roberto Firmino,26,Liverpool,31," M(CLR),FW  ",13(12),1213,4,0.8,21.8,79.9,0.1,0.3,0.2,6.85,11,0,0,1.6,0.6,2,0.5,0.2,0.2,0.9,1.5,0.7,0.3,0.4,0,0.1,0.7,0,0
69,Sèrge Aurier,174,Nottingham Forest,30," D(CLR),M(R)  ",22(2),1949,0,0.4,30.6,72.8,0.3,0.9,0,6.85,1,2,0,0.4,1.9,1,0.7,0.8,0,0.8,1.3,2.7,1.2,0.8,0.1,2.7,0.4,0.5,0
70,Leandro Trossard,13,Arsenal,28," M(CLR),FW  ",10(10),930,10,1.2,19.5,84.3,0.8,0.8,0.2,6.84,1,0,0,0.9,0.1,2,0.8,0.9,0.2,1.2,0.9,0.6,0.3,0.5,0,0.1,0.6,0,0
71,Lisandro Martínez,32,Man Utd,25," D(CL),DMC  ",24(3),2117,0,0.2,56.2,87.3,0,2.5,0.1,6.84,1,6,0,0.4,1.2,0,0.5,0.4,0,0.3,0.4,2,1.2,0.8,0.4,3.6,0.5,1,0
72,Kalidou Koulibaly,15,Chelsea,32, D(C)  ,20(3),1801,1,0.3,63,87.1,0,2.9,0,6.83,2,5,1,0.5,1.4,0,0.2,0.4,0,0.1,0.4,2,1.3,1,0.4,3.1,0.6,0.6,0
73,Morgan Gibbs-White,174,Nottingham Forest,23," AM(CLR),FW  ",34(1),2978,8,1.9,25.6,69,1,1.1,0.3,6.83,5,5,0,1.7,1.6,5,1.3,0.8,0.2,1.3,2.6,0.7,0.4,0.9,0,0.3,0.6,0.1,0
74,Jadon Sancho,32,Man Utd,23, AM(CLR)  ,21(5),1699,3,1.7,28.8,85,0.1,0.4,0.1,6.82,6,0,0,0.8,0.1,0,1.3,0.4,0.3,0.8,1.9,0.6,0.3,0.3,0,0.2,0.8,0.1,0
75,Antony,32,Man Utd,23, AM(R)  ,23(2),1819,2,1.1,31,82.2,0.1,0.7,0,6.82,4,5,0,2.9,0.2,1,1.2,1,0.1,0.5,1.5,0.9,0.4,0.6,0,0.1,0.8,0,0
76,Alex Iwobi,31,Everton,27, M(CLR)  ,38,3382,7,1.7,36.6,78.8,0.8,1.9,0.2,6.82,2,2,0,1.1,0.3,0,1.4,0.4,0.1,1.1,1.8,1.8,0.7,0.5,0,0.7,0.8,0.1,0
77,Joachim Andersen,162,Crystal Palace,27, D(C)  ,32,2784,0,0.4,60.6,79.7,0,6.3,0.1,6.82,1,8,0,0.7,2.7,0,0.2,0.5,0.1,0.1,0.3,1.3,0.8,0.8,0.7,5.8,0.5,0.4,2
78,Wilfried Zaha,162,Crystal Palace,30," AM(LR),FW  ",27,2295,2,1,22.4,81.3,0.2,0.3,0.1,6.82,7,5,0,2.4,0.2,2,2,2.9,0.5,3,3.5,1.2,0.6,1.3,0,0.2,0.5,0,0
79,Philip Billing,183,Bournemouth,27," M(C),FW  ",34(2),2787,1,0.7,28,79.4,0.2,0.7,0.1,6.82,7,5,0,1.1,1.4,3,0.7,1,0.1,1,1.2,1.8,0.9,0.8,0.1,1.4,0.8,0.2,0
80,John McGinn,24,Aston Villa,28, M(CR)  ,30(4),2698,3,0.5,28.5,81.5,0.4,1.9,0.1,6.81,1,7,0,1.2,0.6,2,1.3,1.9,0,1,1.7,1.9,0.7,1.2,0,0.4,1.1,0.1,0
81,Mathias Jensen,189,Brentford,27, M(C)  ,37,2830,6,1.3,32.9,75.7,1.4,3,0,6.81,5,5,0,0.6,0.3,3,0.6,0.7,0,0.9,1.5,1.9,0.9,0.9,0,0.6,1.7,0.1,0
82,Jarrod Bowen,29,West Ham,26," AM(CLR),FW  ",36(2),3237,5,1.3,18.8,72.7,0.8,0.6,0,6.81,6,2,0,2,0.9,3,0.9,1.8,0.3,1.4,1.8,1,0.9,0.7,0.1,0.5,1.1,0.2,0
83,Kepa Arrizabalaga,15,Chelsea,28, GK  ,29,2566,0,0,30.9,80.7,0,4.1,0,6.81,0,1,0,0,0.4,2,0,0.3,0,0,0,0.1,0,0,0,1.1,0,0,0
84,Bernardo Silva,167,Man City,28," M(CLR),FW  ",24(10),2203,5,0.9,41.7,89.1,0.4,1.7,0.1,6.80,4,5,0,0.7,0.1,0,0.8,0.4,0.1,0.9,0.9,1.3,0.5,0.9,0,0.2,0.8,0.2,0
85,Tomás Soucek,29,West Ham,28, DMC  ,32(4),2820,3,0.4,27.1,72.1,0.2,1.1,0,6.80,2,3,0,0.9,3.2,1,0.1,0.4,0.1,0.5,0.6,2.1,1.5,1.4,0,1.9,0.8,0.5,0
86,Allan Saint-Maximin,23,Newcastle,26," AM(CLR),FW  ",12(13),1119,5,1.2,16.2,75.1,0.2,0.8,0,6.80,1,1,0,1.1,0.1,2,2.3,0.6,0.1,1.2,1.2,0.4,0.2,0.2,0,0,0.4,0,0
87,Jordan Ayew,162,Crystal Palace,31," AM(CLR),FW  ",31(7),2721,3,0.8,21.6,80.5,0.3,0.2,0,6.80,4,5,0,0.8,1.3,1,1.7,2.4,0.1,2.2,2.8,1.7,0.4,1.3,0.1,0.8,0.8,0.1,0
88,John Stones,167,Man City,29," D(CR),DMC  ",21(2),1849,2,0.3,65.7,93.2,0,2.8,0,6.80,2,2,0,0.5,1.4,0,0.3,0.3,0,0.2,0.3,1,0.4,0.4,0.3,1.7,0.1,0.4,1
89,Youri Tielemans,14,Leicester,26, M(C)  ,27(4),2351,2,1,50.2,82.1,0.4,2.1,0.2,6.80,3,4,0,1,0.8,1,0.8,0.8,0,0.5,1.1,2.1,0.9,1.1,0,0.8,1.2,0.3,0
90,Cristian Romero,30,Tottenham,25, D(C)  ,26(1),2365,1,0.3,58.7,87.7,0,3,0.1,6.80,0,9,1,0.4,2.1,1,0.5,0.4,0,0.4,0.7,2.5,1.6,1.6,0.3,3.6,0.6,0.7,0
91,Rúben Dias,167,Man City,26, D(C)  ,22(4),1999,0,0.1,79.7,92.7,0,2.6,0,6.79,0,3,0,0.4,1.7,0,0.3,0.3,0,0.2,0,0.8,0.7,0.7,0.5,2.1,0.3,0.5,0
92,Darwin Núñez,26,Liverpool,24," AM(CL),FW  ",19(10),1701,3,1,12.8,67.1,0,0.6,0,6.79,9,1,1,2.9,1.2,2,0.6,0.6,0.6,0.9,1.4,0.4,0.1,0.9,0,0.4,0.4,0,0
93,Pervis Estupiñán,211,Brighton,25, D(L)  ,31(4),2683,5,1.5,46.3,84,0.8,0.9,0,6.79,1,4,0,0.8,1,2,0.5,0.7,0.3,0.8,1.1,1.7,1.1,1.2,0.1,1,0.7,0.2,0
94,Dominic Solanke,183,Bournemouth,25, FW  ,32(1),2873,7,0.6,15.6,69.8,0,0.2,0,6.79,6,2,0,2.3,1.6,3,1.4,1.6,0.3,2.2,4.1,0.5,0.2,1.2,0.1,1.3,0.5,0.2,0
95,Ben White,13,Arsenal,25," D(CR),DMC  ",36(2),3068,5,0.7,51.3,86.6,0.4,1.5,0.1,6.78,2,5,0,0.3,0.9,0,0.2,0.8,0,0.2,0.7,1.6,0.6,0.7,0.4,2,0.7,0.3,0
96,Andrew Robertson,26,Liverpool,29," D(L),M(L)  ",29(5),2588,8,1.5,53.9,84.2,1.6,1.6,0,6.78,0,3,0,0.4,0.6,0,0.5,0.3,0.2,0.2,0.9,1.1,0.5,0.6,0.4,1.3,0.6,0.1,0
97,Mohammed Salisu,18,Southampton,24, D(CL)  ,21(1),1973,1,0.3,49.5,76.8,0.2,3.3,0,6.78,0,5,0,0.9,2.5,0,0.3,0.1,0,0.4,0.2,2.3,1.4,1.2,0.5,5.4,0.5,1.1,1
98,William Saliba,13,Arsenal,22, D(C)  ,27,2416,1,0.2,69,91,0,2.4,0,6.77,2,4,0,0.2,2,1,0.3,0.5,0,0.2,0.6,1.3,0.7,0.7,0.5,3,0.1,0.4,1
99,Emerson Royal,30,Tottenham,24," D(R),M(R)  ",20(6),1737,1,0.3,33.2,83.1,0.2,1.3,0,6.77,2,2,1,0.7,1.1,1,0.6,1.3,0,0.7,0.8,2.1,0.7,0.8,0.1,2.5,0.5,0.1,0
100,Julio Enciso,211,Brighton,19, Forward  ,7(13),802,2,0.7,12.1,72.7,0,0.1,0.2,6.77,4,1,0,1.9,0.3,1,1.6,0.8,0.2,1,1,0.7,0.2,0.7,0,0.1,0.3,0,0
101,Dan Burn,23,Newcastle,31," D(CL),M(L)  ",35(3),3117,0,0.4,37.8,78.6,0.1,1.4,0,6.77,1,6,0,0.6,2.2,1,0.3,0.1,0.2,0.2,0.9,1.6,0.8,0.9,0.2,2.7,0.9,0.4,0
102,Dejan Kulusevski,30,Tottenham,23," AM(CR),FW  ",23(7),2079,7,1.6,22.5,82.5,0.6,0.3,0.1,6.77,2,2,0,1.4,0.1,1,1.7,0.8,0.1,1.7,2.6,1.3,0.4,1.2,0,0.2,0.9,0,0
103,Neto,183,Bournemouth,33, GK  ,27,2386,0,0,25.8,56,0,6.4,0,6.76,0,4,0,0,0.2,2,0,0.1,0,0,0,0.1,0,0,0,0.9,0,0,0
104,Vicente Guaita,162,Crystal Palace,36, GK  ,27,2430,0,0,26,67.5,0,5.6,0,6.76,0,1,0,0,0.4,2,0,0.1,0,0,0,0,0,0,0,1,0,0,0
105,Danny Welbeck,211,Brighton,32," AM(CLR),FW  ",21(10),1859,3,1,14.2,84.7,0,0.1,0.1,6.76,6,0,0,2,1,2,0.7,0.6,0.2,0.7,1.9,0.5,0.2,0.8,0.1,0.6,0.2,0.1,0
106,Nathan Aké,167,Man City,28," D(CL),DMC  ",22(4),1876,0,0.3,65.6,91.1,0,1.3,0,6.75,1,2,0,0.3,1.4,0,0.1,0.5,0,0,0.6,1,0.8,0.5,0.5,1.8,0.2,0.4,0
107,Kai Havertz,15,Chelsea,24," M(CR),FW  ",30(5),2580,1,1.1,24.8,82.4,0.1,0.4,0.1,6.75,7,5,0,2,2.3,2,0.5,0.7,0.8,1,2.3,1,0.2,1.7,0,1.1,0.6,0,0
108,Tyrone Mings,24,Aston Villa,30, D(CL)  ,35,3150,2,0.1,53.9,85.3,0,3,0,6.75,1,7,0,0.2,1.8,1,0.2,0.6,0.1,0.2,0.2,0.4,1.5,0.5,1,4.5,0.3,0.6,1
109,Sven Botman,23,Newcastle,23, D(C)  ,35(1),3129,0,0.3,48.7,86.8,0,2.8,0,6.74,0,2,0,0.6,2.1,0,0,0.3,0.1,0.1,0.3,1.1,0.9,0.4,0.5,3.3,0.2,0.7,0
110,Antonee Robinson,170,Fulham,25," D(L),M(L)  ",35,3089,1,0.6,41.9,76.9,0.9,2.3,0,6.74,0,8,0,0.1,1.1,0,1.1,0.7,0.1,0.6,1.1,1.8,1.5,0.9,0.3,2.2,0.6,0.4,0
