,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
137,Janik Haberer,796,Union Berlin,29," M(CLR),FW  ",30(2),2213,1,0.7,20.3,73.8,0.1,0.7,0,6.63,5,1,0,1,1.2,1,0.3,1.2,0,0.6,1.1,0.9,0.4,1.1,0,0.8,1,0.1,0
138,David Raum,7614,RBL,25," D(L),M(LR)  ",19(9),1688,2,1.3,31.2,80.7,1.3,1.1,0.1,6.63,0,5,0,0.5,0.6,0,0.3,0.5,0.1,0.3,0.6,1.4,0.6,0.8,0,0.8,0.4,0.2,0
139,Maya Yoshida,39,Schalke,34, D(CR)  ,28(1),2554,0,0.1,47.9,76.7,0.1,4.1,0,6.63,0,4,0,0.4,2.9,0,0.2,0.6,0,0.1,0.4,1.2,1.6,0.7,0.5,4.4,0.4,1,0
140,Mattias Svanberg,33,Wolfsburg,24, M(CLR)  ,21(11),1836,6,0.8,16.4,71.8,0.4,0.6,0.1,6.63,4,4,0,0.9,0.6,1,0.5,0.9,0.1,0.6,1.5,0.8,0.7,0.8,0,0.7,0.6,0.2,0
141,André Silva,7614,RBL,27, FW  ,20(11),1741,3,0.8,15.1,73.7,0,0.3,0.1,6.63,4,3,0,1.9,0.6,0,0.7,1.4,0.3,1.4,2.1,0.4,0.1,1,0,0.1,0.2,0,0
142,Manuel Riemann,109,Bochum,34, GK  ,34,3060,0,0.1,49,58.9,0,18.4,0,6.63,0,3,0,0,0.3,3,0,0.1,0,0,0,0.1,0.1,0,0,1.1,0.1,0,1
143,Janis Blaswich,7614,RBL,32, GK  ,26,2340,0,0,39,84.9,0,3.2,0,6.63,0,0,0,0,0.4,1,0,0.1,0,0,0,0,0,0,0,1.1,0,0,0
144,Niklas Schmidt,42,Werder Bremen,25, AM(C)  ,11(13),1084,0,0.7,23.4,76.5,0.4,2.6,0,6.62,3,3,0,0.9,0.6,1,1.4,0.6,0,0.5,0.7,1,0.2,0.8,0,0.4,0.6,0,0
145,Dominik Kohr,219,Mainz,29, DMC  ,27(3),2296,0,0.5,38.9,73.6,0,2,0.1,6.62,3,11,0,1.3,1.2,0,0.3,1.2,0,0.3,0.6,2,1.1,1.5,0,0.8,1.1,0.3,0
146,Jeffrey Gouweleeuw,1730,Augsburg,31, D(C)  ,32,2797,1,0.4,45.5,70.7,0.1,4.3,0.1,6.62,0,12,0,0.5,2.5,0,0.4,0.3,0.1,0.2,0.8,1.3,1.6,1.1,0.7,4.3,0.8,0.7,1
147,Yannick Gerhardt,33,Wolfsburg,29," D(L),M(CL)  ",22(7),1869,4,0.7,22.3,76,0.2,0.7,0,6.62,6,3,0,0.9,0.8,2,0.1,0.7,0.1,0.3,0.8,1,0.2,0.6,0,0.8,0.6,0.2,0
148,Silas Katompa Mvumpa,41,Stuttgart,24," M(CLR),FW  ",23(7),2004,2,0.6,11.8,79.2,0.2,0.2,0,6.62,5,4,0,1.4,0.6,2,1.6,0.7,0.5,1.5,2.3,0.8,0.3,1.3,0.1,0,0.5,0.1,0
149,Jirí Pavlenka,42,Werder Bremen,31, GK  ,33,2909,0,0,30.9,66.9,0,7.6,0,6.62,0,1,0,0,0.2,2,0,0.2,0,0,0,0,0.1,0,0,1.1,0.1,0,0
150,Dennis Geiger,1211,Hoffenheim,25, M(C)  ,27,1973,3,1.3,29.5,84.8,0.7,1.9,0,6.61,1,9,0,0.2,0.3,1,0.3,0.8,0,0.3,0.8,1.7,0.9,1.6,0,0.6,0.5,0.1,0
151,Djibril Sow,45,Eintracht Frankfurt,26, M(C)  ,30(2),2648,0,0.5,48.1,85.7,0,1.7,0,6.61,4,9,0,0.9,0.8,0,0.3,1.5,0,0.5,0.8,1.3,0.9,1.2,0,0.7,0.7,0.1,0
152,Edimilson Fernandes,219,Mainz,27," D(C),M(CR)  ",28(4),2445,3,0.5,33.2,73.4,0.6,3.5,0,6.60,0,4,0,0.5,1.2,0,0.5,0.4,0,0.4,0.5,1.1,1.7,0.9,0.3,2.6,0.5,0.5,0
153,Atakan Karazor,41,Stuttgart,26," D(C),DMC  ",22(7),1961,1,0.5,38.3,85,0,1.7,0,6.60,0,10,0,0.2,1.7,1,0.5,1.1,0,0.6,0.7,1.7,1.1,0.8,0,1.5,0.8,0.4,0
154,Youssoufa Moukoko,44,Borussia Dortmund,18, FW  ,11(15),1135,3,0.5,7.5,71.3,0.1,0.1,0,6.60,7,0,0,1.3,0.2,1,0.7,0.3,0,0.8,1.2,0.5,0.1,0.3,0,0,0.1,0,0
155,Christopher Antwi-Adjei,109,Bochum,29, AM(CLR)  ,22(7),1990,6,1.1,16,71.2,0.6,0.4,0,6.60,3,2,0,1,0.6,1,1.1,1.4,0.5,1.1,3.1,0.8,0.2,0.8,0,0.3,0.7,0,0
156,Sebastiaan Bornauw,33,Wolfsburg,24, D(C)  ,23(3),1930,0,0,47,86.2,0,2,0,6.60,1,8,0,0.2,2,0,0.1,0.3,0,0.1,0.2,1.1,1.2,0.9,0.7,3.2,0.2,0.5,0
157,Philipp Förster,109,Bochum,28," M(CLR),FW  ",15(10),1313,7,1.1,18.2,78.9,1,0.8,0.1,6.60,3,4,0,0.7,0.3,1,0.2,0.5,0,0.6,0.9,1.2,0.2,1.1,0,0.2,1.1,0,0
158,Alassane Plea,134,Borussia M.Gladbach,30," AM(CLR),FW  ",20(9),1780,9,1.1,24.2,72.8,0.3,1.3,0.2,6.59,2,5,0,1,0.5,2,0.6,1.1,0.1,0.8,1.3,0.6,0.4,0.8,0,0.5,0.6,0.1,0
159,Steffen Tigges,282,FC Koln,24, FW  ,17(13),1598,1,0.6,10.9,58.9,0.1,0.2,0,6.59,6,1,0,1.2,2.2,2,0.3,0.4,0.3,0.7,1.1,0.4,0.3,0.4,0,0.6,0.3,0.1,0
160,Niklas Stark,42,Werder Bremen,28," D(C),DMC  ",23(4),2082,0,0.1,45.8,82.6,0,3.7,0,6.59,0,9,0,0.1,1.7,0,0.1,0.7,0,0.1,0.4,2.1,1.4,1.5,0.6,4,0.6,0.5,0
161,Jonathan Tah,36,Leverkusen,27, D(C)  ,28(5),2487,0,0.2,49.4,89.1,0,2,0,6.58,1,6,0,0.3,1.7,1,0.2,0.1,0.1,0.3,0.2,0.8,1.2,0.7,0.6,3.5,0.2,0.5,0
162,Diogo Leite,796,Union Berlin,24, D(C)  ,26(2),2254,1,0.1,48.3,78.6,0.1,3.9,0,6.58,0,6,1,0.4,2.5,0,0,1.1,0,0.4,0.7,1.3,0.9,1.6,0.1,3.5,0.5,0.5,0
163,Grischa Prömel,1211,Hoffenheim,28, M(C)  ,17(1),1458,1,0.4,25.4,77.9,0.1,0.9,0,6.58,1,4,0,1.3,1.2,0,0.3,2,0.1,0.7,1.3,1.5,0.4,1.8,0.1,1.2,0.9,0.2,0
164,Giovanni Reyna,44,Borussia Dortmund,20, AM(CLR)  ,4(18),612,2,0.5,13,81.1,0.3,0.4,0,6.58,7,2,0,1.1,0.3,0,0.4,0.8,0,0.7,0.6,0.6,0.1,0.4,0,0.2,0.2,0.1,0
165,Chidera Ejuke,47,Hertha Berlin,25," AM(CLR),FW  ",9(11),885,3,0.5,13.5,81.5,0.2,0.6,0.1,6.58,0,0,0,1.2,0.3,0,2.4,0.5,0.1,1,1.6,0.3,0.2,0.1,0,0.1,0.2,0,0
166,Amos Pieper,42,Werder Bremen,25, D(C)  ,22(7),1959,1,0.2,40.3,79,0.2,2.6,0,6.58,2,9,0,0.4,2.3,0,0,0.5,0.1,0.3,0.3,1.6,1,0.8,0.3,3,0.6,0.4,0
167,Julian Weigl,134,Borussia M.Gladbach,27," D(C),DMC  ",21(2),1897,0,0.3,52,89.3,0,2,0.1,6.57,1,6,0,0.3,0.8,0,0.4,1.3,0,0.1,0.1,1.9,0.8,0.9,0,1.3,0.8,0.1,0
168,Rubén Vargas,1730,Augsburg,24," AM(CLR),FW  ",13(10),1137,4,0.7,13.2,63.8,0.3,0.3,0,6.57,3,4,0,0.9,0.6,0,0.9,0.7,0.1,0.4,1.3,0.7,0.3,0.7,0,0.7,0.3,0.1,0
169,Dion Beljo,1730,Augsburg,21, FW  ,16(2),1140,2,0.8,13.4,65.1,0.1,0.3,0,6.57,3,2,0,0.7,2.6,1,0.4,0.6,0.4,1.3,1.8,0.4,0.1,1.4,0.1,0.8,0.6,0.1,0
170,Robert Skov,1211,Hoffenheim,27," D(L),M(LR)  ",16(7),1356,2,0.9,22,71.6,0.8,1.3,0,6.57,3,1,0,1.8,0.7,1,0.3,0.9,0,0.5,0.9,1,0.3,0.7,0,0.8,0.7,0.3,0
171,Waldemar Anton,41,Stuttgart,26," D(CR),DMC  ",34,2940,2,0.3,55.5,80,0.2,3.1,0,6.57,1,4,0,0.7,1.6,0,0.6,0.9,0,0.5,0.7,1.4,1.1,0.9,0.2,3.6,0.7,0.5,0
172,Anthony Jung,42,Werder Bremen,31," D(CL),M(L)  ",32(2),2637,5,0.6,34.2,76.6,0.3,1.5,0,6.56,2,2,0,0.5,1.1,0,0.4,0.7,0,0.5,0.9,1.4,0.6,0.7,0.2,1.7,0.8,0.2,0
173,Jordan Siebatcheu,796,Union Berlin,27, FW  ,16(15),1359,3,0.6,9.5,55.6,0,0.1,0,6.56,4,3,0,1.1,3.4,2,0.3,0.4,0.3,0.8,1.4,0.5,0.1,1.2,0,0.5,0.5,0.2,0
174,Jonjoe Kenny,47,Hertha Berlin,26," D(LR),M(R)  ",25(4),2243,1,0.6,31.4,74.9,0.4,2.3,0,6.55,0,3,0,0.2,0.9,0,0.4,0.2,0,0.3,0.9,1.6,1.6,1,0.3,2.1,0.6,0.3,0
175,Dejan Ljubicic,282,FC Koln,25, M(CR)  ,20(7),1724,1,1,20.9,77.1,0.3,1,0.1,6.55,5,3,0,1.3,0.3,1,0.7,0.4,0.2,0.6,1.4,0.9,0.3,1,0,0.2,1,0,0
176,Danilo Soares,109,Bochum,31," D(L),M(L)  ",23,1777,0,0.5,34.4,74.1,0.3,2.3,0,6.55,0,6,0,0.1,1,0,0.3,1,0,0.6,0.7,3.1,1.3,1.2,0.2,2.3,1.3,0.3,0
177,Erhan Masovic,109,Bochum,24," D(C),DMC  ",23(6),2174,0,0.3,28.1,81,0,1.6,0,6.54,4,3,0,0.6,1.6,1,0.1,0.2,0,0.1,0.3,1.7,0.9,0.8,0.3,2.7,0.7,0.5,1
178,Munas Dabbur,1211,Hoffenheim,31," AM(C),FW  ",8(13),934,2,0.8,13.2,72.2,0,0.2,0,6.53,6,3,1,1,0.3,0,0.6,0.8,0.5,1,1.3,0.5,0.2,0.6,0,0,0.3,0,0
179,Felix Uduokhai,1730,Augsburg,25, D(C)  ,16(3),1449,1,0.2,38.3,76.3,0,2.2,0,6.53,0,3,1,0.2,2.3,1,0.3,0.7,0,0.3,0.5,1.6,1.5,1.1,0.3,3.2,0.7,0.7,0
180,Lukás Hrádecký,36,Leverkusen,33, GK  ,33,2970,0,0,28.9,67.9,0,5.4,0,6.53,0,0,1,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0.4,0,0,0
181,Emil Forsberg,7614,RBL,31," AM(CLR),FW  ",16(14),1487,4,0.6,16.5,83.7,0.2,0.4,0.1,6.53,6,2,0,0.8,0.4,0,0.5,0.8,0.2,0.4,0.9,0.5,0.1,0.7,0,0.2,0.5,0.1,0
182,Cédric Brunner,39,Schalke,29, D(CR)  ,28,2325,0,0.7,30.1,70.3,0.6,1.8,0,6.53,0,5,0,0.4,1.3,0,0.3,1.4,0,0.5,0.5,1.4,1.5,1.2,0.1,2.6,0.5,0.3,0
183,Konstantinos Stafylidis,109,Bochum,29," D(LR),DMC,M(L)  ",11(8),1043,2,0.4,18.3,72.3,0.5,1.5,0,6.52,0,4,0,0.7,0.8,0,0.4,0.8,0,0.2,0.6,1.4,1.1,0.8,0.1,1.4,0.7,0.4,0
184,Sebastian Rode,45,Eintracht Frankfurt,32," D(R),M(C)  ",19(8),1426,1,0.4,31.2,84.1,0,1.1,0,6.52,4,6,0,0.3,0.5,0,0.3,0.7,0,0.2,0.4,1.4,0.6,0.8,0,0.4,1.1,0.1,0
185,Silvan Widmer,219,Mainz,30," D(CR),M(R)  ",19(7),1690,2,0.6,23.9,72.2,0.2,0.9,0,6.52,2,0,0,0.7,0.7,0,0.3,0.6,0.1,0.5,0.8,1,1.2,0.4,0.1,0.9,0.7,0.3,0
186,Omar Marmoush,33,Wolfsburg,24," AM(L),FW  ",15(18),1480,1,0.3,13.1,68.5,0.1,0.4,0,6.51,5,2,0,1.5,1.3,1,1.2,1,0.4,1.3,2.3,0.5,0.2,0.9,0,0.1,0.4,0,0
187,Ansgar Knauff,45,Eintracht Frankfurt,21, M(LR)  ,14(10),1289,1,0.3,20.8,66.7,0.3,0.6,0,6.51,1,2,0,0.6,0.4,0,0.9,0.7,0.1,0.4,1.3,1.5,0.6,0.6,0,1,0.8,0,0
188,Christian Groß,42,Werder Bremen,34," D(C),DMC  ",23(3),1902,1,0.2,32.7,81.2,0.1,1.2,0,6.51,1,4,0,0.2,1,0,0.6,0.5,0,0.3,0.7,2.2,0.9,2,0,1.4,1.2,0.2,0
189,Milos Veljkovic,42,Werder Bremen,27," D(C),DMC  ",25(4),2265,1,0.2,48.3,81.6,0,5,0,6.51,1,2,0,0.1,2,0,0.1,0.3,0,0,0.1,1,1.1,0.8,0.8,3.4,0.4,0.6,0
190,Kristijan Jakic,45,Eintracht Frankfurt,26," D(CR),DMC  ",17(7),1460,0,0.3,37,79.3,0.1,1.5,0,6.51,1,4,0,0.3,1.2,0,0.3,0.3,0,0.3,0.5,1.4,0.6,0.8,0.2,1.9,0.8,0.4,0
191,Marcel Halstenberg,7614,RBL,31," D(CL),M(L)  ",17(14),1557,1,0.6,31.3,79.3,0.5,1,0,6.50,1,2,0,0.3,0.8,0,0.3,0.2,0,0.2,0.6,1.3,0.7,0.6,0.1,0.8,0.6,0,0
192,Niko Gießelmann,796,Union Berlin,31," D(CL),M(L)  ",14(12),1298,2,0.8,18.8,70.6,1,1.3,0,6.50,0,4,0,0.8,0.8,0,0.2,0.8,0,0.2,0.7,0.8,0.3,0.6,0,0.9,0.7,0.2,0
193,Adam Hlozek,36,Leverkusen,20," AM(CL),FW  ",16(13),1290,3,0.6,10.9,74.4,0.2,0.3,0,6.50,5,2,0,1,0.8,2,0.3,0.7,0,0.8,1.5,0.3,0.2,0.7,0,0.3,0.2,0.1,0
194,Odilon Kossounou,36,Leverkusen,22, D(CR)  ,17(7),1520,1,0.1,38.7,82.8,0,1.2,0,6.50,0,3,0,0.1,1.3,0,0.3,0.2,0,0.5,0.7,0.9,1,0.7,0.1,2.3,0.3,0.5,0
195,Tiago Tomás,41,Stuttgart,21," AM(CLR),FW  ",16(11),1295,3,0.7,10.6,63.1,0.5,0.2,0.1,6.49,3,2,0,1.3,0.3,1,0.7,1.8,0.1,0.9,1.6,0.4,0,0.5,0,0.2,0.2,0.1,0
196,Simon Terodde,39,Schalke,35, FW  ,21(11),1825,0,0.7,9.7,67.8,0,0.2,0,6.49,5,5,0,1.4,2.3,2,0.1,1.1,0.8,0.5,1.3,0.5,0.2,1.2,0,0.3,0.3,0.1,0
197,Salih Özcan,44,Borussia Dortmund,25, M(C)  ,17(9),1574,1,0.3,38,88.5,0,1.7,0,6.49,0,6,0,0.1,0.8,0,0.2,0.9,0,0.8,0.7,1.2,1.1,1,0,0.7,0.9,0.1,0
198,Christoph Kramer,134,Borussia M.Gladbach,32, M(C)  ,27(2),2230,0,0.5,41.6,83.5,0.1,0.7,0,6.49,0,4,0,0.2,0.9,0,0.7,0.4,0.1,1,0.9,1.5,0.6,1.3,0.1,1.3,1.1,0.1,0
199,Linton Maina,282,FC Koln,24," M(CLR),FW  ",27(6),2258,7,1.1,17.6,77.3,0.4,0.2,0,6.49,3,1,0,1.1,0,1,0.7,0.6,0.5,0.8,1.7,0.5,0.2,0.5,0,0.3,0.7,0,0
200,Josuha Guilavogui,33,Wolfsburg,32," D(C),M(C)  ",11(12),1173,0,0.2,34.7,84.6,0,2,0,6.48,1,4,0,0.3,1.9,0,0.1,0.3,0.1,0.3,0.3,0.8,1,1.3,0.3,2.3,0.5,0.6,1
201,Jens Stage,42,Werder Bremen,26, M(C)  ,21(11),1858,3,0.5,18.8,68.1,0.1,0.5,0,6.48,3,5,0,0.6,1.6,1,0.3,0.6,0,0.3,0.8,1.1,0.5,1,0.1,1,0.8,0.3,0
202,Arne Engels,1730,Augsburg,19, M(C)  ,18,1446,3,1.3,28.3,72.1,1.4,1.7,0.1,6.48,0,5,0,0.9,0.6,1,0.2,1.1,0,0.4,0.4,1.1,0.8,1.4,0,0.6,0.6,0.3,0
203,Jan Thielmann,282,FC Koln,21," AM(CLR),FW  ",6(17),858,2,0.4,8.6,67.5,0.5,0.2,0,6.48,2,5,0,0.6,0.6,1,0.8,0.8,0.4,0.5,1.7,0.4,0.4,0.6,0,0.2,0.4,0.1,0
204,Joe Scally,134,Borussia M.Gladbach,20," D(R),M(R)  ",25(3),2215,0,0.5,33,77.4,0.6,1.2,0,6.47,0,2,0,0.3,0.7,0,0.4,1.8,0.1,0.5,0.8,1.1,0.3,0.5,0.3,1.9,0.3,0.2,0
205,Amadou Haidara,7614,RBL,25, M(CLR)  ,15(16),1430,1,0.4,26.2,83.6,0,1.1,0.1,6.47,2,7,0,0.6,0.8,0,0.3,0.4,0,0.4,0.4,0.8,0.8,0.9,0,0.6,0.7,0.2,0
206,Pavel Kaderábek,1211,Hoffenheim,31," D(R),M(LR)  ",17(9),1663,1,0.7,23.3,68.4,0.9,0.6,0,6.47,1,1,0,0.3,1.8,0,0.1,0.7,0.1,0.3,0.5,1,0.5,0.9,0,1.3,0.3,0.1,0
207,Benno Schmitz,282,FC Koln,28, D(CLR)  ,30(1),2431,0,0.6,35.5,63.6,0.7,1.8,0,6.46,1,6,0,0.3,1,0,0.1,0.6,0,0.3,0.8,2.1,0.8,1,0.1,1.8,1.3,0.1,2
208,Arne Maier,1730,Augsburg,24, M(CR)  ,24(6),1972,1,0.7,19.4,69.4,0.5,0.9,0,6.46,5,3,0,0.9,0.4,1,0.5,0.6,0.1,0.9,1.3,1,0.5,0.4,0.1,0.6,0.3,0,0
209,Marvin Plattenhardt,47,Hertha Berlin,31," D(L),M(L)  ",29(2),2408,2,1,25.4,74.7,1.1,1.3,0,6.45,0,3,0,0.3,0.6,1,0.1,1,0,0.2,0.5,1.4,0.5,0.7,0.1,2.1,0.6,0.4,0
210,Josha Vagnoman,41,Stuttgart,22," D(LR),M(R)  ",16(7),1477,2,0.5,20.5,79.7,0.1,0.6,0,6.44,2,1,1,1.1,1,0,1,0.4,0.1,0.8,1.5,1.1,0.3,0.8,0.1,1,0.5,0.1,0
211,Florian Neuhaus,134,Borussia M.Gladbach,26, M(C)  ,16(7),1409,0,0.7,27.4,80.3,0.1,1,0.1,6.44,1,2,0,1.2,0.1,0,0.5,0.9,0.1,0.6,1,0.8,0.5,0.4,0,0.2,0.8,0.1,0
212,Anthony Modeste,44,Borussia Dortmund,35, FW  ,7(12),807,1,0.4,6.4,59.5,0.1,0,0,6.44,2,4,0,1.2,1.7,0,0,0.4,0.3,0.5,0.9,0.2,0.1,0.7,0,1.1,0.2,0,0
213,Sardar Azmoun,36,Leverkusen,28," AM(C),FW  ",8(15),917,1,0.6,10.6,66,0,0.5,0.1,6.44,4,1,0,1.2,1,0,0.3,0,0.3,0.4,1,0.3,0.1,0.7,0,0.6,0.3,0,0
214,Kevin Trapp,45,Eintracht Frankfurt,32, GK  ,33,2970,0,0,22.9,65,0,3.3,0,6.44,0,3,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0.6,0.1,0,0
215,Kiliann Sildillia,50,Freiburg,21," D(CR),M(R)  ",23(4),1977,2,0.4,32.9,74.1,0.2,1.2,0,6.43,0,2,1,0.4,1.6,0,0.4,0.2,0.1,0.6,0.8,1.2,0.8,1.4,0.2,1.6,0.4,0.3,0
216,Kevin Vogt,1211,Hoffenheim,31," D(CR),M(C)  ",22,1781,0,0.2,54.2,86.3,0.1,4.7,0,6.43,0,8,0,0,0.5,0,0.1,0.5,0,0.1,0.5,0.7,1.2,1,0.8,3,0.6,0.5,0
217,Henning Matriciani,39,Schalke,23, D(CLR)  ,22,1868,0,0.1,32.1,75.2,0.2,1.9,0,6.42,0,1,0,0.1,1.5,0,0.3,0.5,0,0.5,0.8,2,1,0.9,0.7,2.2,1.5,0.5,0
218,Wilfried Kanga,47,Hertha Berlin,25, FW  ,15(8),1421,0,0.9,10.5,62.8,0.1,0.1,0,6.42,2,3,0,1.1,2.3,0,0.3,0.5,0.5,0.8,1.7,0.2,0.1,0.8,0,0.5,0.1,0.1,0
219,Enzo Millot,41,Stuttgart,20, AM(C)  ,9(14),885,1,0.5,15.9,82.2,0.2,0.1,0,6.42,0,3,0,0.7,0.3,1,0.9,0.8,0,0.6,0.8,1,0.5,0.7,0,0.3,0.3,0.1,0
220,Takuma Asano,109,Bochum,28," AM(CLR),FW  ",21(4),1730,2,0.9,12.4,72.9,0.4,0.1,0,6.42,3,1,0,2.1,0.8,0,0.5,1,0.3,1.2,2.5,0.6,0.3,0.4,0,0.3,0.4,0,0
221,Iago,1730,Augsburg,26," D(L),M(L)  ",19(3),1605,2,0.5,21.9,64.3,0.5,1.4,0,6.42,0,4,1,0.4,0.6,0,0.7,0.6,0,0.5,1.2,1.5,0.8,0.6,0.4,2.2,0.8,0.2,0
222,Nadiem Amiri,36,Leverkusen,26, M(CLR)  ,9(16),970,1,0.6,19.4,85.3,0.3,1,0.1,6.42,4,6,0,1,0,0,0.7,1,0.2,0.4,0.6,0.6,0.2,0.6,0,0.2,0.4,0,0
223,Marcus Ingvartsen,219,Mainz,27," AM(CR),FW  ",16(12),1318,0,0.2,12.2,67.2,0,0.1,0,6.42,10,2,0,1.3,1.1,0,0.4,0.8,0.3,0.7,1.9,0.1,0.1,1.2,0,0.4,0.3,0,0
224,Yussuf Poulsen,7614,RBL,29," AM(R),FW  ",3(16),400,1,0.4,6.2,55.1,0.1,0.1,0.1,6.41,2,1,0,0.7,1.4,0,0.3,0.5,0.1,0.5,1.4,0.3,0,0.5,0,0.3,0.2,0.1,0
225,Mads Pedersen,1730,Augsburg,26," D(L),M(CL)  ",20(8),1840,0,0.5,17.3,73.8,0.3,0.9,0,6.41,0,6,0,0.3,0.3,0,0.6,0.8,0,0.5,1.2,1.6,0.7,0.8,0.2,1.2,0.4,0.3,0
226,Dominick Drexler,39,Schalke,33, AM(CLR)  ,16(11),1370,3,0.7,16.1,69.2,0.4,0.6,0,6.41,4,3,1,0.6,0.8,1,0.4,0.9,0.1,0.7,0.8,0.9,0.3,1,0,0.4,0.5,0.1,0
227,Alexander Hack,219,Mainz,29, D(C)  ,14(5),1134,0,0.2,30.4,74,0.1,3.6,0,6.41,0,2,1,0.2,1.7,0,0.1,0.6,0.1,0.1,0.2,1.6,1.3,1.3,0.3,2.2,0.7,0.3,0
228,Paul Seguin,796,Union Berlin,28," D(R),DMC  ",4(16),677,3,0.5,15.3,70.3,0.4,0.6,0.2,6.41,1,4,0,0.8,0.7,0,0.4,0.2,0,0.3,0.4,0.9,0.3,0.7,0,0.4,0.5,0,0
229,Tobias Mohr,39,Schalke,27," D(L),M(CL)  ",8(10),835,3,1.1,18.9,67.4,1.1,2,0.1,6.41,0,0,0,0.7,0.5,0,0.2,0.2,0,0.4,0.4,0.4,0.4,0.3,0.1,0.9,0.3,0.3,0
230,Kevin Kampl,7614,RBL,32, M(CLR)  ,16(14),1371,2,0.4,29.7,88.6,0,1.1,0.1,6.41,2,8,0,0.2,0.2,0,0.3,0.2,0,0.3,0.6,0.7,0.7,0.7,0,0.4,0.7,0.3,0
231,Elvis Rexhbecaj,1730,Augsburg,25, M(C)  ,30(1),2536,0,0.4,28.6,69.8,0,1,0,6.39,0,6,0,0.5,1.2,0,0.2,1.6,0,0.4,1.1,1.6,0.5,0.9,0.1,1,1,0.4,1
232,Filip Uremovic,47,Hertha Berlin,26, D(CR)  ,21(1),1733,0,0.2,28.7,79.4,0,0.9,0,6.39,0,6,1,0.4,2.5,1,0.1,0.5,0,0.2,0.5,1.7,1.6,1.2,0.6,3.9,0.4,0.6,0
233,Oliver Christensen,47,Hertha Berlin,24, GK  ,33,2970,0,0,31.7,58.8,0,7.2,0,6.39,0,2,0,0,0.2,1,0,0.2,0,0,0,0,0,0,0,0.8,0.1,0,0
234,Danny da Costa,219,Mainz,29," D(R),M(R)  ",14(9),1238,2,0.5,17.8,64.3,0.3,0.6,0,6.39,0,0,0,0.3,0.8,0,0.5,0.1,0.2,0.5,1.1,0.9,0.4,0.3,0.1,0.9,0.3,0.1,0
235,Marvin Friedrich,134,Borussia M.Gladbach,27, D(C)  ,13(10),1244,0,0.2,41.6,86.4,0,1.6,0,6.39,1,2,0,0.4,1.8,0,0.1,0.1,0,0.1,0.3,0.7,0.5,0.1,0.3,2.2,0.1,0.3,0
236,Makoto Hasebe,45,Eintracht Frankfurt,39," D(CR),M(CR)  ",15(3),1309,0,0.1,55.7,88,0,3.4,0.1,6.39,0,1,0,0,0.8,0,0,0.8,0,0.1,0.2,1,0.9,0.4,0.3,2.5,0.8,0.5,0
237,Mitchel Bakker,36,Leverkusen,23," D(L),M(L)  ",19(9),1657,2,0.6,27.8,78.3,0.1,1.1,0,6.38,3,4,1,0.6,0.4,0,0.4,0.5,0.1,0.5,0.8,0.6,0.5,0.6,0.1,0.6,0.3,0.1,0
238,Stanley Nsoki,1211,Hoffenheim,24, D(CL)  ,14(5),1288,0,0.2,41,81.8,0,2.1,0,6.38,1,2,1,0.3,1.2,0,0.6,0.4,0,0.2,0.7,1.2,1.3,0.7,0.4,1.7,0.5,0.3,0
239,Kevin Paredes,33,Wolfsburg,20, M(L)  ,1(21),515,3,0.6,7.9,79.9,0.3,0.3,0,6.38,1,2,0,0.2,0.1,0,0.2,0.8,0.1,0.2,0.4,0.6,0.3,0.2,0,0.4,0.1,0,0
240,Alex Král,39,Schalke,25, DMC  ,26(3),2357,0,0.4,28,71.2,0.2,1.3,0,6.38,0,3,0,1.1,1.7,0,0.8,0.6,0.1,0.7,1,1.2,0.6,0.7,0,1.8,0.7,0.2,1
241,Angelo Stiller,1211,Hoffenheim,22, DMC  ,7(14),700,1,0.1,16.8,78.1,0,0.8,0,6.37,1,1,0,0.3,0.8,0,0.1,0.1,0,0.5,0.7,1.2,0.5,0.5,0,0.6,0.2,0.1,0
242,Robert Gumny,1730,Augsburg,25, D(CLR)  ,23(6),2021,2,0.3,20.7,66.7,0.1,1.2,0,6.37,1,5,1,0.3,1.6,0,0.2,0.6,0,0.4,0.6,1.2,0.9,1.1,0.2,2,0.6,0.2,0
243,Yann Sommer,37,Bayern,34, GK  ,19,1710,0,0,35.1,85.3,0,4.3,0,6.37,0,1,0,0,0.3,0,0.1,0.1,0,0.1,0,0,0.1,0.1,0,0.6,0,0,0
244,Romano Schmid,42,Werder Bremen,23," AM(CL),FW  ",15(12),1521,3,0.8,26.3,76.8,0.1,1,0.1,6.37,1,3,0,0.7,0.7,0,0.6,0.9,0.1,0.9,1.7,0.9,0.3,0.6,0.1,0.4,0.4,0.1,0
245,Mathys Tel,37,Bayern,18, Forward  ,1(21),399,0,0.3,7,80.4,0.1,0,0,6.36,5,2,0,0.9,0.4,0,0.5,0.3,0.2,0.5,1.1,0.1,0,0.4,0,0.1,0,0,0
