,player_name,team_number,team_name,age,position,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating,Goals,Yel,Red,SpG,AerialsWon,MoM,Dribble,Fouled,Off,Disp,UnsTch,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
278,Óscar Gil,70,Espanyol,25, D(R)  ,31(2),2571,1,0.5,21.7,77.8,0.2,1,0,6.40,0,14,0,0.3,0.4,0,0.7,1.2,0,0.4,1.6,1.9,0.9,1.6,0.2,1.2,0.9,0.5,0
279,César de la Hoz,1799,Almeria,31, DMC  ,18(7),1672,0,0.2,21.9,79,0.1,1.5,0,6.40,1,6,0,0.3,1,1,0.2,0.5,0,0.2,0.5,1.5,0.5,0.8,0.1,1.4,0.7,0.2,0
280,Roque Mesa,58,Real Valladolid,34, DMC  ,21(9),1629,1,0.6,31.4,83.4,0.1,3,0.1,6.40,2,9,1,0.9,0.4,1,0.5,0.8,0,0.7,0.7,0.9,0.4,1.3,0,0.6,0.9,0.1,0
281,Fidel,833,Elche,33, M(CLR)  ,21(6),1730,2,1,30.6,74.3,0.5,1.6,0.1,6.40,3,6,0,0.5,0.1,0,1.2,0.7,0.3,0.9,1.5,0.6,0.2,0.4,0,0.3,1.3,0,0
282,Dimitri Foulquier,55,Valencia,30," D(CLR),M(R)  ",17(13),1729,2,0.4,21.6,73.2,0.6,1,0,6.39,0,4,0,0.1,0.6,1,0.6,0.5,0,0.3,1.1,1,0.5,0.9,0.2,1.2,0.3,0.1,0
283,Rafa Mir,67,Sevilla,26, FW  ,16(10),1300,0,0.3,9.8,69.3,0,0.1,0,6.39,6,1,0,1.9,1.4,1,0,0.4,0.7,0.5,0.9,0.3,0.2,0.9,0.1,0.4,0.1,0,0
284,Iddrisu Baba,51,Mallorca,27, DMC  ,20(9),1751,0,0.2,20,81.9,0,1.5,0,6.39,0,5,0,0.4,1.3,0,0.4,1,0,0.5,1,1.1,0.4,1.1,0.1,1.1,0.6,0.3,0
285,Bernardo Espinosa,2783,Girona,33, D(C)  ,14(6),1226,1,0.1,45.5,89.1,0,1.4,0,6.39,1,5,0,0.6,2.7,1,0.2,0.5,0,0.2,0.2,0.3,0.6,0.6,0.4,3.5,0.3,0.5,0
286,Renato Tapia,62,Celta Vigo,27," D(C),DMC  ",16(12),1450,0,0.3,28.3,86,0.1,2.8,0,6.38,0,6,1,0.5,0.9,0,0.4,0.6,0,0.5,0.4,1.7,0.7,1,0.1,1.2,0.7,0.4,0
287,Tanguy Nianzou,67,Sevilla,21, D(C)  ,16(3),1370,0,0.1,40.4,88,0,1.4,0,6.38,1,1,1,0.3,1.7,0,0.5,0.7,0,0.2,0.2,1.1,0.8,0.7,0.4,2.1,0.2,0.3,0
288,Pablo Ibáñez,131,Osasuna,24, M(C)  ,12(13),1061,1,0.4,15.1,74.1,0,0.8,0,6.37,0,1,0,0.8,1,1,0.3,0.6,0.2,0.6,0.6,1.2,0.3,0.9,0.1,0.8,0.9,0.1,0
289,Helibelton Palacios,833,Elche,30, D(CR)  ,23(1),1922,0,0.3,28,77.1,0.2,1,0,6.37,0,7,0,0.2,0.9,0,0.6,0.8,0,0.3,0.4,1.6,0.8,1.3,0.4,2.1,0.3,0.5,0
290,Nicolás Melamed,70,Espanyol,22, AM(CL)  ,16(16),1251,2,0.8,12.6,84.1,0.3,0.3,0,6.36,1,4,0,1,0.4,0,0.6,1,0.1,0.8,1.1,0.6,0.2,0.8,0,0,0.6,0,0
291,Juan Cruz,131,Osasuna,30, D(CL)  ,21(6),2058,0,0.6,28.7,80.5,0.4,1.1,0,6.36,0,7,0,0.1,0.7,0,0.2,0.3,0,0.1,0.6,0.9,0.5,0.6,0.4,2,0.4,0.3,0
292,Gonzalo Montiel,67,Sevilla,26," D(CR),M(R)  ",17(11),1522,3,0.7,24.2,80.8,0.3,0.8,0.1,6.35,0,8,1,0.3,0.5,0,0.4,0.4,0.4,0.3,0.8,0.9,0.7,0.7,0.1,1.2,0.5,0.3,0
293,Unai López,64,Rayo Vallecano,27, M(CR)  ,12(22),1244,2,0.6,25.3,84.5,0.4,2.3,0,6.35,1,2,0,0.8,0.2,1,0.4,0.5,0.1,0.6,0.8,0.9,0.4,0.6,0,0.2,0.7,0,0
294,Joan Jordán,67,Sevilla,28, M(C)  ,19(4),1595,1,0.3,47.1,88.5,0,3.7,0,6.35,0,8,0,0.6,0.5,0,0.2,0.5,0,0.2,0.7,1.4,0.7,1.5,0,0.6,1,0.3,0
295,Pathé Ciss,64,Rayo Vallecano,29, DMC  ,12(20),1268,0,0.2,21.7,82.8,0,1.5,0,6.35,1,4,0,0.6,1.1,1,0.2,0.4,0,0.4,0.4,1.2,0.7,1.2,0,1.1,0.6,0.3,1
296,Juanpe,2783,Girona,32, D(C)  ,17(2),1429,0,0.2,45.9,86.1,0,2.6,0,6.35,1,3,0,0.3,0.9,0,0.1,0.1,0,0.1,0,1,0.5,0.6,0.5,3.1,0.3,0.5,0
297,Álvaro Negredo,1354,Cadiz,37, FW  ,9(12),756,2,0.5,8.1,61.4,0,0.5,0.1,6.35,1,0,0,1,1.5,1,0.2,0.4,0.3,0.3,0.9,0.2,0,0.2,0,0.4,0,0,0
298,Álex Fernández,1354,Cadiz,30," M(CL),FW  ",17(11),1575,0,0.6,24.3,86.6,0.4,1.4,0.1,6.35,3,0,0,0.6,0.4,1,0.2,0.5,0,0.9,0.6,0.5,0.3,0.3,0,0.7,0.4,0,0
299,Darko Brasanac,131,Osasuna,31, M(CR)  ,9(16),1037,1,0.3,14.6,82.7,0.1,0.3,0,6.35,1,5,0,0.4,0.6,0,0.2,0.6,0.1,0.4,0.8,1.2,0.5,0.6,0,0.4,0.4,0.1,0
300,Chumi,1799,Almeria,24, D(CR)  ,15(6),1486,0,0.1,34.3,82.4,0.1,1.6,0,6.34,1,5,0,0.1,0.5,0,0.3,0.1,0,0.4,0.5,1.4,0.7,0.5,0.9,2.2,0.4,0.3,0
301,Reinier,2783,Girona,21, AM(C)  ,6(13),640,1,0.4,12.8,80.7,0,0,0.1,6.34,2,1,1,0.5,0.3,0,0.5,0.8,0.1,1,1,0.6,0.3,0.2,0,0.2,0.3,0,0
302,Raúl García,53,Athletic Bilbao,36," M(CLR),FW  ",6(29),948,3,0.2,8.5,64.5,0.1,0.4,0,6.34,2,4,0,1.5,1.2,0,0.2,0.5,0.2,0.2,0.4,0.3,0.2,0.4,0,0.2,0.3,0,0
303,Cristhian Stuani,2783,Girona,36," AM(CLR),FW  ",8(24),1078,0,0.3,5.1,74.4,0,0.1,0,6.33,9,8,0,1.1,0.7,0,0,0.7,0.2,0.2,0.7,0.4,0.1,1.2,0,0.2,0.3,0,0
304,Toni Lato,55,Valencia,25," D(L),M(L)  ",9(15),909,0,0.6,17,83,0.3,0.5,0,6.33,1,1,0,0.4,0.2,1,0.3,0.4,0.2,0.1,0.3,1,0.3,0.5,0.1,0.5,0.5,0,0
305,Juanmi,54,Real Betis,30," AM(CLR),FW  ",9(13),922,0,0.2,10.9,84.6,0,0.3,0,6.33,4,3,0,0.8,0.4,1,0.5,1,0.7,0.6,1,0.6,0.2,0.7,0,0.1,1.1,0,0
306,Largie Ramazani,1799,Almeria,22," AM(L),FW  ",13(20),1395,1,0.4,7.8,71,0.1,0.4,0,6.32,3,6,0,1.2,0.2,0,1,0.5,0.4,0.7,1.2,0.5,0.5,0.9,0,0.2,0.6,0,0
307,Luca de la Torre,62,Celta Vigo,25, M(CL)  ,16(12),1489,2,0.5,20.8,86.6,0.1,0.4,0,6.32,0,6,0,0.6,0.2,0,0.4,0.4,0.1,0.4,1.1,1,0.3,1.2,0,0.2,0.7,0,0
308,Anthony Lozano,1354,Cadiz,30," AM(L),FW  ",14(14),1441,1,0.4,10.1,68.7,0.1,0.1,0,6.32,1,6,0,1.1,2.1,0,0.6,1.3,0.3,1.3,2.2,0.2,0.1,1.5,0.1,0.6,0.2,0,0
309,Ilaix Moriba,55,Valencia,20, M(C)  ,10(14),1006,2,0.5,20.5,80.9,0.1,1,0,6.32,0,4,2,0.9,1,1,0.5,1.4,0,0.5,0.9,1.5,0.2,1.3,0,0.5,0.4,0,0
310,Portu,819,Getafe,31," M(CLR),FW  ",17(17),1762,3,0.8,15.4,71.7,0.6,0.4,0,6.32,0,5,1,0.4,0.6,0,0.4,0.7,0.3,0.2,0.9,0.8,0.5,0.7,0,0.4,0.7,0.1,0
311,Valery Fernández,2783,Girona,23," D(R),M(L)  ",7(18),959,2,0.7,12.2,86.6,0.2,0.3,0,6.31,0,1,0,0.3,0.4,0,0.5,0.6,0.2,0.4,0.7,0.5,0.4,0.2,0.1,0.2,0.2,0,0
312,Pablo Barrios,63,Atletico,20, M(C)  ,6(15),716,1,0.2,20.9,83.4,0,0.7,0,6.31,0,4,0,0.6,0.3,0,0.7,0.6,0,0.5,0.7,0.9,0.4,0.3,0,0.2,0.3,0.1,0
313,Joaquín,54,Real Betis,41," M(CLR),FW  ",2(20),471,2,1,13.1,85.1,0.4,0.2,0.1,6.31,0,2,0,0.4,0,0,0.5,0.4,0,0.3,0.6,0.1,0.2,0,0,0.2,0.1,0.1,0
314,Fede San Emeterio,1354,Cadiz,26, DMC  ,24(9),1856,1,0.2,19.6,79.8,0,1,0,6.31,0,14,0,0.2,0.7,0,0.1,0.7,0,0.2,0.3,1.2,0.5,1.8,0,0.8,0.7,0.4,0
315,Franck Kessié,65,Barcelona,26, M(C)  ,7(21),980,1,0.3,15.9,86.8,0,0.5,0,6.30,1,4,0,0.5,0.3,0,0.3,0.6,0.1,0.4,0.8,0.5,0.4,0.6,0.1,0.4,0.4,0.1,0
316,Amath Ndiaye,51,Mallorca,26," AM(LR),FW  ",12(16),1220,0,0.1,9.8,74.1,0.1,0.3,0,6.29,2,2,1,0.8,0.3,0,0.5,0.9,0.3,0.8,1.5,1,0.2,1.3,0.1,0.1,0.3,0,0
317,Sergio León,58,Real Valladolid,34, FW  ,14(15),1332,1,0.4,6.6,70.3,0,0.3,0,6.28,6,0,1,1,0.6,1,0.3,0.8,0.7,0.6,1.6,0.2,0,0.3,0,0.1,0.1,0,0
318,Dyego Sousa,1799,Almeria,33, FW  ,3(17),516,1,0.5,7.9,68.2,0,0.1,0.1,6.28,0,1,0,0.7,1.4,0,0.3,0.6,0.2,0.6,1.4,0.5,0.1,0.5,0,0.7,0.1,0.1,0
319,Manu Trigueros,839,Villarreal,31," M(CLR),FW  ",8(15),818,1,0.4,22.9,89.6,0,0.7,0,6.27,0,2,1,0.3,0.3,0,0.1,0.4,0,0.4,0.3,0.9,0.2,0.6,0,0.2,0.6,0.1,0
320,Enzo Roco,833,Elche,30, D(C)  ,19(3),1657,0,0,32.2,82.2,0,2.7,0,6.27,0,4,1,0.5,2.1,0,0.1,0.5,0,0,0.3,1.5,0.8,1.5,0.7,2.8,0.4,0.7,0
321,Francisco Portillo,1799,Almeria,33, M(CLR)  ,4(23),706,1,0.5,16.1,81,0.1,0.5,0.1,6.27,2,1,0,0.2,0.2,0,0.3,0.1,0.1,0.3,0.4,0.5,0.3,0.1,0,0.3,0.5,0,0
322,Carles Aleñá,819,Getafe,25, AM(CLR)  ,26(9),2127,2,0.4,21.7,78.6,0.3,1.4,0,6.25,2,10,1,0.9,0.4,1,0.7,1.4,0.1,0.7,1.3,0.5,0.1,1.7,0,0.4,0.8,0,0
323,Aleix Vidal,70,Espanyol,33," D(R),M(LR)  ",10(15),1025,3,0.6,12.3,77.9,0.3,0.8,0,6.25,0,8,1,0.1,0.1,0,0.3,0.7,0,0.3,0.6,0.4,0.6,0.9,0,0.4,0.7,0.1,0
324,Carlos Fernández,68,Real Sociedad,27," AM(C),FW  ",8(16),626,0,0.3,6.1,65.3,0,0,0,6.25,1,6,0,0.9,1,0,0.5,0.6,0.4,0.5,0.8,0.3,0,0.7,0,0.2,0.6,0,0
325,Jaime Mata,819,Getafe,34," AM(L),FW  ",6(13),436,1,0.3,5.8,57.7,0.2,0.1,0,6.24,1,5,0,0.7,0.5,1,0.1,0.4,0.2,0.4,0.8,0.7,0.2,0.9,0,0.3,0.8,0.1,0
326,Arnau Puigmal,1799,Almeria,22, AM(R)  ,7(15),761,0,0.4,10.5,72.7,0.2,0.1,0,6.24,1,4,0,0.8,0.1,0,0.5,0.7,0.1,0.4,1.3,1,0.5,0.5,0,0.2,0.2,0,0
327,Kike García,131,Osasuna,33, FW  ,7(28),999,0,0.4,6.7,70.9,0,0,0,6.23,2,5,0,1.2,1.3,0,0.3,0.7,0.2,0.5,1.7,0.2,0,0.7,0,0.4,0.1,0,0
328,Gonçalo Paciência,62,Celta Vigo,28, FW  ,5(20),650,0,0.2,6.4,59.4,0.1,0.4,0,6.23,2,2,1,1.2,1.2,1,0.2,0.7,0,0.6,1.7,0.3,0,0.8,0,0.2,0.2,0,0
329,Iván Alejo,1354,Cadiz,28, AM(R)  ,13(18),1304,1,0.7,8.7,66.9,0.9,0.2,0,6.22,0,11,1,0.7,0.8,0,0.4,1.4,0.1,0.7,1.2,1,0.2,1.2,0,0.3,0.6,0.1,0
330,Íñigo Eguaras,1799,Almeria,31, DMC  ,10(15),961,1,0.4,21.4,85,0.1,1.4,0.2,6.22,1,6,0,0.3,0.1,0,0.2,0.3,0,0.2,0.3,0.4,0.2,0.3,0,0.6,0.5,0.1,0
331,Ángel Algobia,819,Getafe,24, M(C)  ,11(15),1130,0,0.2,19.5,81.7,0.2,1.2,0,6.21,0,3,0,0.3,0.3,0,0.2,0.4,0,0.3,0.5,1,0.1,1.2,0,0.3,1,0.2,0
332,Willian José,54,Real Betis,31, FW  ,6(22),715,1,0.3,9.4,78.6,0,0.2,0,6.21,2,1,0,0.8,0.6,0,0.1,0.2,0.1,0.4,0.6,0.3,0,0.3,0,0.5,0.2,0,0
333,Oier Zarraga,53,Athletic Bilbao,24," DMC,M(R)  ",6(20),841,0,0.5,13.3,82.1,0.3,0.3,0,6.21,0,5,0,0.7,0.3,0,0.2,0.5,0,0.3,0.2,0.5,0.4,0.7,0,0.2,0.5,0,0
334,Clément Grenier,51,Mallorca,32, M(CL)  ,6(15),714,0,0.6,15.2,78.1,0.3,0.8,0,6.21,0,7,0,0.1,0.1,0,0.1,0.6,0,0.3,0.8,1,0.3,1,0,0.3,0.5,0,0
335,José Mari,1354,Cadiz,35, DMC  ,4(16),387,0,0.3,10.1,83.6,0,1.4,0,6.20,0,4,0,0.3,0.3,0,0.2,0.4,0,0.4,0.3,0.8,0.3,0.3,0,0.4,0.3,0.1,0
336,Ezequiel Ponce,833,Elche,26," AM(L),FW  ",8(26),1115,0,0.3,8.4,75.6,0,0.2,0,6.19,4,2,1,0.9,1,0,0.1,0.3,0.2,0.9,0.9,0.3,0,0.9,0,0.4,0.2,0,0
337,Hugo Duro,55,Valencia,23," AM(L),FW  ",12(18),1375,1,0.4,9.1,73.9,0,0.1,0,6.19,1,5,0,1.1,1.1,0,0.1,1.2,0.1,0.6,1,0.5,0.1,0.7,0,0.2,0.3,0,0
338,Antonio Sánchez,51,Mallorca,26, M(CR)  ,11(21),1066,0,0.2,12.2,72.5,0.2,0.6,0,6.17,0,5,0,0.4,0.2,0,0.4,0.5,0,0.6,0.8,0.6,0.7,0.8,0,0.2,0.8,0,0
339,Abdón Prats,51,Mallorca,30, FW  ,2(24),398,1,0.3,3.5,63.7,0,0.2,0,6.14,1,1,0,0.2,0.5,0,0.1,0.2,0.1,0.5,0.3,0,0,0.2,0,0.1,0,0,0
340,Raúl Guti,833,Elche,26, DMC  ,12(16),1084,0,0.1,14.2,81.9,0,0.6,0,6.13,0,1,0,0.7,0.2,0,0.2,0.8,0,0.6,0.5,0.6,0.3,0.3,0,0.2,0.4,0.1,0
341,Radamel Falcao,64,Rayo Vallecano,37, FW  ,3(24),598,0,0.1,6.1,74.1,0,0.1,0,6.10,2,4,0,0.8,0.9,0,0.1,0.5,0.4,0.3,1.1,0.1,0.1,0.6,0,0.4,0.3,0,0
342,Salvi Sánchez,64,Rayo Vallecano,32, AM(R)  ,4(20),475,0,0.3,6.3,65.8,0.3,0.2,0,6.09,0,2,0,0.4,0.2,0,0.1,0.4,0.1,0.3,0.4,0.5,0.1,0.3,0,0,0.3,0,0
