,0
22,https://1xbet.whoscored.com/Matches/960763/Live/France-Ligue-1-2015-2016-Nice-Montpellier
23,https://1xbet.whoscored.com/Matches/960732/Live/France-Ligue-1-2015-2016-SC-Bastia-GFC-Ajaccio
24,https://1xbet.whoscored.com/Matches/960852/Live/France-Ligue-1-2015-2016-Nantes-Lille
25,https://1xbet.whoscored.com/Matches/960740/Live/France-Ligue-1-2015-2016-Marseille-GFC-Ajaccio
26,https://1xbet.whoscored.com/Matches/960904/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Rennes
27,https://1xbet.whoscored.com/Matches/960694/Live/France-Ligue-1-2015-2016-Lyon-Toulouse
28,https://1xbet.whoscored.com/Matches/960955/Live/France-Ligue-1-2015-2016-SC-Bastia-Nantes
29,https://1xbet.whoscored.com/Matches/960726/Live/France-Ligue-1-2015-2016-Marseille-Monaco
30,https://1xbet.whoscored.com/Matches/960710/Live/France-Ligue-1-2015-2016-Lyon-Saint-Etienne
31,https://1xbet.whoscored.com/Matches/960825/Live/France-Ligue-1-2015-2016-SC-Bastia-Lille
32,https://1xbet.whoscored.com/Matches/960950/Live/France-Ligue-1-2015-2016-Bordeaux-Nice
33,https://1xbet.whoscored.com/Matches/960833/Live/France-Ligue-1-2015-2016-SC-Bastia-Lorient
34,https://1xbet.whoscored.com/Matches/960885/Live/France-Ligue-1-2015-2016-Saint-Etienne-Toulouse
35,https://1xbet.whoscored.com/Matches/960850/Live/France-Ligue-1-2015-2016-Troyes-Angers
36,https://1xbet.whoscored.com/Matches/960900/Live/France-Ligue-1-2015-2016-Lyon-GFC-Ajaccio
37,https://1xbet.whoscored.com/Matches/960756/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Nantes
38,https://1xbet.whoscored.com/Matches/960840/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Monaco
39,https://1xbet.whoscored.com/Matches/960897/Live/France-Ligue-1-2015-2016-Angers-Toulouse
40,https://1xbet.whoscored.com/Matches/960942/Live/France-Ligue-1-2015-2016-Montpellier-Toulouse
41,https://1xbet.whoscored.com/Matches/960917/Live/France-Ligue-1-2015-2016-Rennes-SC-Bastia
42,https://1xbet.whoscored.com/Matches/960854/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Nice
43,https://1xbet.whoscored.com/Matches/960933/Live/France-Ligue-1-2015-2016-Lille-Rennes
44,https://1xbet.whoscored.com/Matches/1029051/Live/France-Ligue-1-2015-2016-Nice-Nantes
45,https://1xbet.whoscored.com/Matches/960918/Live/France-Ligue-1-2015-2016-Monaco-SC-Bastia
46,https://1xbet.whoscored.com/Matches/960619/Live/France-Ligue-1-2015-2016-Monaco-Paris-Saint-Germain
47,https://1xbet.whoscored.com/Matches/960682/Live/France-Ligue-1-2015-2016-Toulouse-Angers
48,https://1xbet.whoscored.com/Matches/960819/Live/France-Ligue-1-2015-2016-Rennes-GFC-Ajaccio
49,https://1xbet.whoscored.com/Matches/960777/Live/France-Ligue-1-2015-2016-Reims-Lille
50,https://1xbet.whoscored.com/Matches/960711/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Bordeaux
51,https://1xbet.whoscored.com/Matches/960617/Live/France-Ligue-1-2015-2016-Toulouse-Monaco
52,https://1xbet.whoscored.com/Matches/960842/Live/France-Ligue-1-2015-2016-Caen-Troyes
53,https://1xbet.whoscored.com/Matches/960913/Live/France-Ligue-1-2015-2016-Lorient-GFC-Ajaccio
54,https://1xbet.whoscored.com/Matches/960794/Live/France-Ligue-1-2015-2016-Nice-Angers
55,https://1xbet.whoscored.com/Matches/960649/Live/France-Ligue-1-2015-2016-Lyon-SC-Bastia
56,https://1xbet.whoscored.com/Matches/960782/Live/France-Ligue-1-2015-2016-Montpellier-Bordeaux
57,https://1xbet.whoscored.com/Matches/960729/Live/France-Ligue-1-2015-2016-Nice-Lille
58,https://1xbet.whoscored.com/Matches/960822/Live/France-Ligue-1-2015-2016-Marseille-Toulouse
59,https://1xbet.whoscored.com/Matches/960714/Live/France-Ligue-1-2015-2016-Marseille-Nice
60,https://1xbet.whoscored.com/Matches/960760/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Lyon
61,https://1xbet.whoscored.com/Matches/960946/Live/France-Ligue-1-2015-2016-Reims-SC-Bastia
62,https://1xbet.whoscored.com/Matches/960948/Live/France-Ligue-1-2015-2016-Angers-Montpellier
63,https://1xbet.whoscored.com/Matches/960671/Live/France-Ligue-1-2015-2016-Bordeaux-Lyon
64,https://1xbet.whoscored.com/Matches/960882/Live/France-Ligue-1-2015-2016-Monaco-Guingamp
65,https://1xbet.whoscored.com/Matches/960716/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Lorient
66,https://1xbet.whoscored.com/Matches/960641/Live/France-Ligue-1-2015-2016-Nantes-Rennes
67,https://1xbet.whoscored.com/Matches/960893/Live/France-Ligue-1-2015-2016-Toulouse-Troyes
68,https://1xbet.whoscored.com/Matches/960606/Live/France-Ligue-1-2015-2016-Saint-Etienne-Bordeaux
69,https://1xbet.whoscored.com/Matches/960799/Live/France-Ligue-1-2015-2016-Guingamp-SC-Bastia
70,https://1xbet.whoscored.com/Matches/960594/Live/France-Ligue-1-2015-2016-Montpellier-Angers
71,https://1xbet.whoscored.com/Matches/960965/Live/France-Ligue-1-2015-2016-Lyon-Paris-Saint-Germain
72,https://1xbet.whoscored.com/Matches/960881/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Caen
73,https://1xbet.whoscored.com/Matches/960863/Live/France-Ligue-1-2015-2016-Reims-Montpellier
74,https://1xbet.whoscored.com/Matches/960689/Live/France-Ligue-1-2015-2016-Monaco-Nantes
75,https://1xbet.whoscored.com/Matches/960967/Live/France-Ligue-1-2015-2016-Toulouse-Rennes
76,https://1xbet.whoscored.com/Matches/960645/Live/France-Ligue-1-2015-2016-Lille-Nantes
77,https://1xbet.whoscored.com/Matches/960662/Live/France-Ligue-1-2015-2016-Monaco-Rennes
78,https://1xbet.whoscored.com/Matches/960937/Live/France-Ligue-1-2015-2016-Toulouse-Nantes
79,https://1xbet.whoscored.com/Matches/960614/Live/France-Ligue-1-2015-2016-Montpellier-Paris-Saint-Germain
80,https://1xbet.whoscored.com/Matches/960589/Live/France-Ligue-1-2015-2016-Bordeaux-Reims
81,https://1xbet.whoscored.com/Matches/960951/Live/France-Ligue-1-2015-2016-Lorient-Guingamp
82,https://1xbet.whoscored.com/Matches/960772/Live/France-Ligue-1-2015-2016-Reims-Troyes
83,https://1xbet.whoscored.com/Matches/960920/Live/France-Ligue-1-2015-2016-Nantes-GFC-Ajaccio
84,https://1xbet.whoscored.com/Matches/960679/Live/France-Ligue-1-2015-2016-Reims-Caen
85,https://1xbet.whoscored.com/Matches/960880/Live/France-Ligue-1-2015-2016-Nice-Saint-Etienne
86,https://1xbet.whoscored.com/Matches/960653/Live/France-Ligue-1-2015-2016-Caen-Saint-Etienne
87,https://1xbet.whoscored.com/Matches/960966/Live/France-Ligue-1-2015-2016-Reims-Bordeaux
88,https://1xbet.whoscored.com/Matches/960633/Live/France-Ligue-1-2015-2016-Lyon-Lille
89,https://1xbet.whoscored.com/Matches/960687/Live/France-Ligue-1-2015-2016-Toulouse-Montpellier
90,https://1xbet.whoscored.com/Matches/960890/Live/France-Ligue-1-2015-2016-Saint-Etienne-Lorient
91,https://1xbet.whoscored.com/Matches/960961/Live/France-Ligue-1-2015-2016-Nantes-Monaco
92,https://1xbet.whoscored.com/Matches/960868/Live/France-Ligue-1-2015-2016-Nantes-Caen
93,https://1xbet.whoscored.com/Matches/960849/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Caen
94,https://1xbet.whoscored.com/Matches/960776/Live/France-Ligue-1-2015-2016-Nantes-Paris-Saint-Germain
95,https://1xbet.whoscored.com/Matches/960764/Live/France-Ligue-1-2015-2016-Saint-Etienne-Angers
96,https://1xbet.whoscored.com/Matches/960626/Live/France-Ligue-1-2015-2016-Guingamp-GFC-Ajaccio
97,https://1xbet.whoscored.com/Matches/960761/Live/France-Ligue-1-2015-2016-Guingamp-Rennes
98,https://1xbet.whoscored.com/Matches/960832/Live/France-Ligue-1-2015-2016-Lille-Toulouse
99,https://1xbet.whoscored.com/Matches/960652/Live/France-Ligue-1-2015-2016-Angers-SC-Bastia
100,https://1xbet.whoscored.com/Matches/960590/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Troyes
101,https://1xbet.whoscored.com/Matches/960600/Live/France-Ligue-1-2015-2016-Guingamp-Lyon
102,https://1xbet.whoscored.com/Matches/960774/Live/France-Ligue-1-2015-2016-Toulouse-Lorient
103,https://1xbet.whoscored.com/Matches/960751/Live/France-Ligue-1-2015-2016-Reims-Nice
104,https://1xbet.whoscored.com/Matches/960750/Live/France-Ligue-1-2015-2016-SC-Bastia-Monaco
105,https://1xbet.whoscored.com/Matches/960663/Live/France-Ligue-1-2015-2016-Toulouse-Reims
106,https://1xbet.whoscored.com/Matches/960954/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Reims
107,https://1xbet.whoscored.com/Matches/960806/Live/France-Ligue-1-2015-2016-Reims-Saint-Etienne
108,https://1xbet.whoscored.com/Matches/960837/Live/France-Ligue-1-2015-2016-Rennes-Nantes
109,https://1xbet.whoscored.com/Matches/960919/Live/France-Ligue-1-2015-2016-Guingamp-Troyes
110,https://1xbet.whoscored.com/Matches/960895/Live/France-Ligue-1-2015-2016-Nice-Rennes
111,https://1xbet.whoscored.com/Matches/960691/Live/France-Ligue-1-2015-2016-Lorient-Rennes
112,https://1xbet.whoscored.com/Matches/960693/Live/France-Ligue-1-2015-2016-Angers-Rennes
113,https://1xbet.whoscored.com/Matches/960632/Live/France-Ligue-1-2015-2016-Reims-Paris-Saint-Germain
114,https://1xbet.whoscored.com/Matches/960672/Live/France-Ligue-1-2015-2016-SC-Bastia-Paris-Saint-Germain
115,https://1xbet.whoscored.com/Matches/960604/Live/France-Ligue-1-2015-2016-Reims-Marseille
116,https://1xbet.whoscored.com/Matches/960613/Live/France-Ligue-1-2015-2016-Marseille-Troyes
117,https://1xbet.whoscored.com/Matches/960928/Live/France-Ligue-1-2015-2016-Angers-Lyon
118,https://1xbet.whoscored.com/Matches/960864/Live/France-Ligue-1-2015-2016-Montpellier-Troyes
119,https://1xbet.whoscored.com/Matches/960958/Live/France-Ligue-1-2015-2016-Saint-Etienne-Caen
120,https://1xbet.whoscored.com/Matches/960952/Live/France-Ligue-1-2015-2016-Lille-Lyon
121,https://1xbet.whoscored.com/Matches/960765/Live/France-Ligue-1-2015-2016-Toulouse-Lille
122,https://1xbet.whoscored.com/Matches/960741/Live/France-Ligue-1-2015-2016-Montpellier-GFC-Ajaccio
123,https://1xbet.whoscored.com/Matches/960675/Live/France-Ligue-1-2015-2016-Guingamp-Lille
124,https://1xbet.whoscored.com/Matches/960615/Live/France-Ligue-1-2015-2016-Nantes-Reims
125,https://1xbet.whoscored.com/Matches/960930/Live/France-Ligue-1-2015-2016-Bordeaux-Saint-Etienne
126,https://1xbet.whoscored.com/Matches/960712/Live/France-Ligue-1-2015-2016-Bordeaux-Caen
127,https://1xbet.whoscored.com/Matches/960884/Live/France-Ligue-1-2015-2016-SC-Bastia-Saint-Etienne
128,https://1xbet.whoscored.com/Matches/960834/Live/France-Ligue-1-2015-2016-Nice-GFC-Ajaccio
129,https://1xbet.whoscored.com/Matches/960743/Live/France-Ligue-1-2015-2016-Monaco-Saint-Etienne
130,https://1xbet.whoscored.com/Matches/960731/Live/France-Ligue-1-2015-2016-Lille-Saint-Etienne
131,https://1xbet.whoscored.com/Matches/960706/Live/France-Ligue-1-2015-2016-Lorient-Troyes
132,https://1xbet.whoscored.com/Matches/960723/Live/France-Ligue-1-2015-2016-SC-Bastia-Bordeaux
133,https://1xbet.whoscored.com/Matches/960754/Live/France-Ligue-1-2015-2016-Caen-Lille
134,https://1xbet.whoscored.com/Matches/960655/Live/France-Ligue-1-2015-2016-Lille-Montpellier
135,https://1xbet.whoscored.com/Matches/960660/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Bordeaux
136,https://1xbet.whoscored.com/Matches/960953/Live/France-Ligue-1-2015-2016-Marseille-Saint-Etienne
137,https://1xbet.whoscored.com/Matches/960721/Live/France-Ligue-1-2015-2016-Lyon-Montpellier
138,https://1xbet.whoscored.com/Matches/960591/Live/France-Ligue-1-2015-2016-Lille-Paris-Saint-Germain
139,https://1xbet.whoscored.com/Matches/960686/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Nice
140,https://1xbet.whoscored.com/Matches/960857/Live/France-Ligue-1-2015-2016-Toulouse-Caen
141,https://1xbet.whoscored.com/Matches/960911/Live/France-Ligue-1-2015-2016-Monaco-Marseille
142,https://1xbet.whoscored.com/Matches/960843/Live/France-Ligue-1-2015-2016-Troyes-Paris-Saint-Germain
143,https://1xbet.whoscored.com/Matches/960923/Live/France-Ligue-1-2015-2016-Nice-Toulouse
144,https://1xbet.whoscored.com/Matches/960616/Live/France-Ligue-1-2015-2016-Nice-Caen
145,https://1xbet.whoscored.com/Matches/960861/Live/France-Ligue-1-2015-2016-Lille-Monaco
146,https://1xbet.whoscored.com/Matches/960793/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Reims
147,https://1xbet.whoscored.com/Matches/960697/Live/France-Ligue-1-2015-2016-Montpellier-SC-Bastia
148,https://1xbet.whoscored.com/Matches/960700/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Saint-Etienne
149,https://1xbet.whoscored.com/Matches/960944/Live/France-Ligue-1-2015-2016-Lyon-Caen
150,https://1xbet.whoscored.com/Matches/960924/Live/France-Ligue-1-2015-2016-Lyon-Bordeaux
151,https://1xbet.whoscored.com/Matches/960802/Live/France-Ligue-1-2015-2016-Montpellier-Caen
152,https://1xbet.whoscored.com/Matches/960647/Live/France-Ligue-1-2015-2016-Lorient-Caen
153,https://1xbet.whoscored.com/Matches/960656/Live/France-Ligue-1-2015-2016-Montpellier-Monaco
154,https://1xbet.whoscored.com/Matches/960949/Live/France-Ligue-1-2015-2016-Monaco-Troyes
155,https://1xbet.whoscored.com/Matches/960762/Live/France-Ligue-1-2015-2016-Lorient-Nantes
156,https://1xbet.whoscored.com/Matches/960715/Live/France-Ligue-1-2015-2016-Guingamp-Lorient
157,https://1xbet.whoscored.com/Matches/960654/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Toulouse
158,https://1xbet.whoscored.com/Matches/960814/Live/France-Ligue-1-2015-2016-SC-Bastia-Lyon
159,https://1xbet.whoscored.com/Matches/960810/Live/France-Ligue-1-2015-2016-Bordeaux-Rennes
160,https://1xbet.whoscored.com/Matches/960639/Live/France-Ligue-1-2015-2016-Angers-Reims
161,https://1xbet.whoscored.com/Matches/960758/Live/France-Ligue-1-2015-2016-Bordeaux-Marseille
162,https://1xbet.whoscored.com/Matches/960879/Live/France-Ligue-1-2015-2016-Angers-Marseille
163,https://1xbet.whoscored.com/Matches/960830/Live/France-Ligue-1-2015-2016-Bordeaux-SC-Bastia
164,https://1xbet.whoscored.com/Matches/960867/Live/France-Ligue-1-2015-2016-Nice-Reims
165,https://1xbet.whoscored.com/Matches/960766/Live/France-Ligue-1-2015-2016-Troyes-Monaco
166,https://1xbet.whoscored.com/Matches/960680/Live/France-Ligue-1-2015-2016-Rennes-Nice
167,https://1xbet.whoscored.com/Matches/960792/Live/France-Ligue-1-2015-2016-Lorient-Monaco
168,https://1xbet.whoscored.com/Matches/960805/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Angers
169,https://1xbet.whoscored.com/Matches/960602/Live/France-Ligue-1-2015-2016-Monaco-Lille
170,https://1xbet.whoscored.com/Matches/960664/Live/France-Ligue-1-2015-2016-Toulouse-Marseille
171,https://1xbet.whoscored.com/Matches/960650/Live/France-Ligue-1-2015-2016-Rennes-Troyes
172,https://1xbet.whoscored.com/Matches/960848/Live/France-Ligue-1-2015-2016-Guingamp-Montpellier
173,https://1xbet.whoscored.com/Matches/960725/Live/France-Ligue-1-2015-2016-Nantes-Marseille
174,https://1xbet.whoscored.com/Matches/960798/Live/France-Ligue-1-2015-2016-Monaco-Toulouse
175,https://1xbet.whoscored.com/Matches/960773/Live/France-Ligue-1-2015-2016-Saint-Etienne-Rennes
176,https://1xbet.whoscored.com/Matches/960717/Live/France-Ligue-1-2015-2016-Guingamp-Monaco
177,https://1xbet.whoscored.com/Matches/960902/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-SC-Bastia
178,https://1xbet.whoscored.com/Matches/960797/Live/France-Ligue-1-2015-2016-Toulouse-Paris-Saint-Germain
179,https://1xbet.whoscored.com/Matches/960648/Live/France-Ligue-1-2015-2016-Lille-GFC-Ajaccio
180,https://1xbet.whoscored.com/Matches/960964/Live/France-Ligue-1-2015-2016-Nice-SC-Bastia
181,https://1xbet.whoscored.com/Matches/960915/Live/France-Ligue-1-2015-2016-Caen-Bordeaux
182,https://1xbet.whoscored.com/Matches/960595/Live/France-Ligue-1-2015-2016-Nantes-Guingamp
183,https://1xbet.whoscored.com/Matches/960856/Live/France-Ligue-1-2015-2016-Rennes-Reims
184,https://1xbet.whoscored.com/Matches/960618/Live/France-Ligue-1-2015-2016-Angers-Troyes
185,https://1xbet.whoscored.com/Matches/960631/Live/France-Ligue-1-2015-2016-Lorient-Angers
186,https://1xbet.whoscored.com/Matches/960688/Live/France-Ligue-1-2015-2016-Lille-Marseille
187,https://1xbet.whoscored.com/Matches/960738/Live/France-Ligue-1-2015-2016-Monaco-Caen
188,https://1xbet.whoscored.com/Matches/960790/Live/France-Ligue-1-2015-2016-Troyes-Rennes
189,https://1xbet.whoscored.com/Matches/960812/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Montpellier
190,https://1xbet.whoscored.com/Matches/960629/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Monaco
191,https://1xbet.whoscored.com/Matches/960621/Live/France-Ligue-1-2015-2016-Reims-Lorient
192,https://1xbet.whoscored.com/Matches/960934/Live/France-Ligue-1-2015-2016-Marseille-Paris-Saint-Germain
193,https://1xbet.whoscored.com/Matches/960684/Live/France-Ligue-1-2015-2016-Bordeaux-Troyes
194,https://1xbet.whoscored.com/Matches/960622/Live/France-Ligue-1-2015-2016-Bordeaux-Toulouse
195,https://1xbet.whoscored.com/Matches/960960/Live/France-Ligue-1-2015-2016-Troyes-Lorient
196,https://1xbet.whoscored.com/Matches/960746/Live/France-Ligue-1-2015-2016-Rennes-Marseille
197,https://1xbet.whoscored.com/Matches/960922/Live/France-Ligue-1-2015-2016-Montpellier-Marseille
198,https://1xbet.whoscored.com/Matches/960733/Live/France-Ligue-1-2015-2016-Rennes-Paris-Saint-Germain
199,https://1xbet.whoscored.com/Matches/960623/Live/France-Ligue-1-2015-2016-Rennes-Toulouse
200,https://1xbet.whoscored.com/Matches/960744/Live/France-Ligue-1-2015-2016-Nantes-Lyon
201,https://1xbet.whoscored.com/Matches/960846/Live/France-Ligue-1-2015-2016-Monaco-Bordeaux
202,https://1xbet.whoscored.com/Matches/960941/Live/France-Ligue-1-2015-2016-Nantes-Lorient
203,https://1xbet.whoscored.com/Matches/960791/Live/France-Ligue-1-2015-2016-Bordeaux-Lille
204,https://1xbet.whoscored.com/Matches/960702/Live/France-Ligue-1-2015-2016-Lille-SC-Bastia
205,https://1xbet.whoscored.com/Matches/960713/Live/France-Ligue-1-2015-2016-Toulouse-Nice
206,https://1xbet.whoscored.com/Matches/960737/Live/France-Ligue-1-2015-2016-Saint-Etienne-Reims
207,https://1xbet.whoscored.com/Matches/960789/Live/France-Ligue-1-2015-2016-Guingamp-Nantes
208,https://1xbet.whoscored.com/Matches/960644/Live/France-Ligue-1-2015-2016-Nice-Guingamp
209,https://1xbet.whoscored.com/Matches/960724/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Toulouse
210,https://1xbet.whoscored.com/Matches/960820/Live/France-Ligue-1-2015-2016-Lille-Reims
211,https://1xbet.whoscored.com/Matches/960869/Live/France-Ligue-1-2015-2016-Lorient-Toulouse
212,https://1xbet.whoscored.com/Matches/960817/Live/France-Ligue-1-2015-2016-Angers-Saint-Etienne
213,https://1xbet.whoscored.com/Matches/960873/Live/France-Ligue-1-2015-2016-Rennes-Monaco
214,https://1xbet.whoscored.com/Matches/960811/Live/France-Ligue-1-2015-2016-Lorient-Reims
215,https://1xbet.whoscored.com/Matches/960624/Live/France-Ligue-1-2015-2016-Caen-Montpellier
216,https://1xbet.whoscored.com/Matches/960859/Live/France-Ligue-1-2015-2016-Saint-Etienne-Troyes
217,https://1xbet.whoscored.com/Matches/960678/Live/France-Ligue-1-2015-2016-Nantes-Troyes
218,https://1xbet.whoscored.com/Matches/960759/Live/France-Ligue-1-2015-2016-Caen-Paris-Saint-Germain
219,https://1xbet.whoscored.com/Matches/960963/Live/France-Ligue-1-2015-2016-Montpellier-Lille
220,https://1xbet.whoscored.com/Matches/960936/Live/France-Ligue-1-2015-2016-Caen-Reims
221,https://1xbet.whoscored.com/Matches/960658/Live/France-Ligue-1-2015-2016-Nice-Bordeaux
222,https://1xbet.whoscored.com/Matches/960926/Live/France-Ligue-1-2015-2016-Reims-Angers
223,https://1xbet.whoscored.com/Matches/960870/Live/France-Ligue-1-2015-2016-Marseille-Nantes
224,https://1xbet.whoscored.com/Matches/960640/Live/France-Ligue-1-2015-2016-Bordeaux-Nantes
225,https://1xbet.whoscored.com/Matches/960887/Live/France-Ligue-1-2015-2016-Rennes-Guingamp
226,https://1xbet.whoscored.com/Matches/960907/Live/France-Ligue-1-2015-2016-Caen-SC-Bastia
227,https://1xbet.whoscored.com/Matches/960787/Live/France-Ligue-1-2015-2016-Rennes-Lorient
228,https://1xbet.whoscored.com/Matches/960734/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Troyes
229,https://1xbet.whoscored.com/Matches/960823/Live/France-Ligue-1-2015-2016-Lyon-Guingamp
230,https://1xbet.whoscored.com/Matches/960780/Live/France-Ligue-1-2015-2016-Nantes-Saint-Etienne
231,https://1xbet.whoscored.com/Matches/960673/Live/France-Ligue-1-2015-2016-Caen-GFC-Ajaccio
232,https://1xbet.whoscored.com/Matches/960925/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-Lorient
233,https://1xbet.whoscored.com/Matches/960891/Live/France-Ligue-1-2015-2016-Montpellier-Lyon
234,https://1xbet.whoscored.com/Matches/960657/Live/France-Ligue-1-2015-2016-Lorient-Bordeaux
235,https://1xbet.whoscored.com/Matches/960795/Live/France-Ligue-1-2015-2016-SC-Bastia-Montpellier
236,https://1xbet.whoscored.com/Matches/960775/Live/France-Ligue-1-2015-2016-Montpellier-Lorient
237,https://1xbet.whoscored.com/Matches/960588/Live/France-Ligue-1-2015-2016-SC-Bastia-Rennes
238,https://1xbet.whoscored.com/Matches/960722/Live/France-Ligue-1-2015-2016-Marseille-Angers
239,https://1xbet.whoscored.com/Matches/960906/Live/France-Ligue-1-2015-2016-Reims-Nantes
240,https://1xbet.whoscored.com/Matches/960785/Live/France-Ligue-1-2015-2016-Paris-Saint-Germain-SC-Bastia
241,https://1xbet.whoscored.com/Matches/960927/Live/France-Ligue-1-2015-2016-Rennes-Saint-Etienne
242,https://1xbet.whoscored.com/Matches/960745/Live/France-Ligue-1-2015-2016-Montpellier-Guingamp
243,https://1xbet.whoscored.com/Matches/960935/Live/France-Ligue-1-2015-2016-SC-Bastia-Troyes
244,https://1xbet.whoscored.com/Matches/960813/Live/France-Ligue-1-2015-2016-Marseille-Lille
245,https://1xbet.whoscored.com/Matches/960753/Live/France-Ligue-1-2015-2016-Rennes-Caen
246,https://1xbet.whoscored.com/Matches/960735/Live/France-Ligue-1-2015-2016-Lorient-Nice
247,https://1xbet.whoscored.com/Matches/960807/Live/France-Ligue-1-2015-2016-Angers-Monaco
248,https://1xbet.whoscored.com/Matches/960809/Live/France-Ligue-1-2015-2016-Troyes-Nantes
249,https://1xbet.whoscored.com/Matches/960676/Live/France-Ligue-1-2015-2016-Marseille-Lorient
250,https://1xbet.whoscored.com/Matches/960878/Live/France-Ligue-1-2015-2016-Lyon-Nice
251,https://1xbet.whoscored.com/Matches/960597/Live/France-Ligue-1-2015-2016-Toulouse-Saint-Etienne
252,https://1xbet.whoscored.com/Matches/960630/Live/France-Ligue-1-2015-2016-Monaco-Lorient
253,https://1xbet.whoscored.com/Matches/960608/Live/France-Ligue-1-2015-2016-SC-Bastia-Guingamp
254,https://1xbet.whoscored.com/Matches/960818/Live/France-Ligue-1-2015-2016-Bordeaux-GFC-Ajaccio
255,https://1xbet.whoscored.com/Matches/960598/Live/France-Ligue-1-2015-2016-Angers-Nantes
256,https://1xbet.whoscored.com/Matches/960962/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Marseille
257,https://1xbet.whoscored.com/Matches/960605/Live/France-Ligue-1-2015-2016-Rennes-Montpellier
258,https://1xbet.whoscored.com/Matches/960643/Live/France-Ligue-1-2015-2016-Caen-Lyon
259,https://1xbet.whoscored.com/Matches/960611/Live/France-Ligue-1-2015-2016-Lorient-Saint-Etienne
260,https://1xbet.whoscored.com/Matches/960728/Live/France-Ligue-1-2015-2016-Reims-GFC-Ajaccio
261,https://1xbet.whoscored.com/Matches/960642/Live/France-Ligue-1-2015-2016-GFC-Ajaccio-Rennes
262,https://1xbet.whoscored.com/Matches/960872/Live/France-Ligue-1-2015-2016-Nantes-Montpellier
